id_cliente,id_emprestimo,id_historico,idade_cliente,salario_cliente,tipo_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros,salario_emprestimo,tempo_como_cliente,INADIMPLENTE,POSSIBILIDADE_INADIMPLENCIA
7iNFkUtE-7cmD,69wnWmyM-q6fq,a8d1YOaz-YAux,43.0,50000.0,proprio,3.0,quitar,D,8000.0,14.59,0.24,13.0,1,1.0
7yKBAWrx-cs7M,KzyrtF9L-IUbG,1KjtkEd3-M4KT,37.0,79000.0,alugado,2.0,risco,D,6000.0,12.68,0.17,15.0,0,0.0
PWssJR75-znHR,hBsWlIXf-nCBR,CeJY6joH-rwfN,24.0,32304.0,alugado,8.0,pessoal,A,10000.0,8.94,0.2,3.0,0,0.0
HSejlSob-yLRD,56l0St9h-uRPZ,W039Abwu-Eazh,34.0,40000.0,alugado,1.0,ensino,B,7700.0,10.74,0.08,15.0,1,0.0
AAKuJldw-pJut,9faAnjvq-pEle,jzyybrXI-fgod,25.0,108000.0,financiado,10.0,quitar,A,6300.0,7.14,0.09,2.0,0,0.0
AKBYgOFN-IeS0,Q7qbe8vB-QCam,bxW5uzhK-Fvvk,24.0,29232.0,financiado,1.0,saude,A,5100.0,8.32,0.09,2.0,0,0.0
S7K4ev4d-jq4I,P5QvbNSU-rLk3,EzJkEE3I-2UCA,23.0,25000.0,alugado,0.0,risco,C,20000.0,14.26,0.13,7.0,0,0.0
XpdHrvNI-UJjJ,ECpJL9dA-b0Q6,NqW5PEyW-i8zA,27.0,38400.0,alugado,6.0,ensino,A,18000.0,7.66,0.25,4.0,1,0.0
UTjfkAk9-nFme,4FeYJNq3-pBTn,rBjl7sHn-XykP,33.0,71000.0,alugado,0.0,pessoal,D,9600.0,14.61,0.12,7.0,0,0.0
jcopjf4d-amm2,wrlUXRJg-LE6m,Ti44siAT-W5Q4,26.0,40100.0,alugado,3.0,reforma,C,10000.0,12.61,0.33,9.0,1,0.0
Gostosax-fhNk,Ar4qN554-0qW7,irvgXUHI-qPSL,33.0,44784.0,alugado,2.0,quitar,B,10000.0,10.71,0.13,3.0,1,0.0
KnHBoQFe-0Xnz,zrUYcLsx-Rny1,rpJGmOFt-KOhJ,34.0,154000.0,financiado,4.0,pessoal,A,3200.0,5.99,0.27,2.0,0,1.0
SyZfTkFN-SU8K,d8DgKs5I-CkSu,hnFkgob5-eroJ,22.0,90000.0,financiado,6.0,reforma,B,15000.0,10.59,0.17,8.0,0,0.0
BQaygb6q-26ua,EaePqYRf-93l9,CaJ9o1Jl-A8Es,25.0,59004.0,alugado,1.0,saude,A,10000.0,6.62,0.08,4.0,0,0.0
QAIqAMYU-auGm,lkNLDdKJ-mu86,S1foYnlg-H6jD,23.0,44000.0,financiado,8.0,pessoal,B,8300.0,11.46,0.1,7.0,0,0.0
T7KCrU4x-oGFw,0KBvHsQW-LC4o,358npbPK-qGY3,23.0,80000.0,financiado,1.0,ensino,B,1800.0,11.49,0.05,5.0,1,0.0
ZFpbClh6-Ha8K,D58WuXx3-4XU2,Fra0plRE-w74p,30.0,68000.0,financiado,11.0,pessoal,B,12000.0,9.91,0.36,4.0,0,0.0
nROoc8F6-TEGT,KMCOZUXF-2PgR,B4Nmg82W-61oO,22.0,49464.0,alugado,5.0,pessoal,D,15150.0,14.54,0.33,17.0,1,0.0
PYKzNgJX-0EpD,m0j7bIzy-u4Hs,mS0nncuE-4KYG,42.0,67147.0,alugado,6.0,saude,A,7125.0,7.51,0.24,2.0,1,1.0
eSzjgmUF-aOuD,hN7YONCt-tdYG,iHKyII3T-bBUp,40.0,70000.0,financiado,6.0,quitar,B,3600.0,12.69,0.04,12.0,1,0.0
owuhpann-RGQn,Oaf1ztOS-szws,3LZ2uRzY-Ufu7,23.0,59000.0,financiado,7.0,risco,D,9000.0,14.54,0.1,2.0,1,0.0
lEYiIWCQ-xMZ0,TiJJeObk-ydoF,5RedynBm-lO20,23.0,89000.0,alugado,7.0,pessoal,A,6000.0,7.51,0.17,4.0,1,0.0
YS3YmWQc-ZMsw,EgPOG2XK-fvyf,hbXcILdv-dILs,35.0,120000.0,financiado,2.0,saude,B,12000.0,10.99,0.1,2.0,0,0.0
4u2Ljt6s-gBUa,wbZgbQt2-NOzB,2Ah4iSQv-g3kX,34.0,52800.0,alugado,2.0,quitar,C,2400.0,13.72,0.03,2.0,1,0.0
oe42OTZ1-DZag,g7BtM9OC-czKr,OtnLgphP-KKoO,22.0,48000.0,alugado,2.0,ensino,A,6000.0,8.0,0.15,9.0,1,0.0
F5Ne2uRN-sfi1,qoa8o6eO-Qp89,QbMuoD8d-uKIN,26.0,40000.0,financiado,5.0,quitar,A,10000.0,5.79,0.13,10.0,0,0.0
WS6KtcJ8-d27J,LSfSuHok-6GAP,Ok0iuxlf-SLhc,23.0,72000.0,financiado,5.0,ensino,C,4200.0,13.72,0.14,10.0,0,0.0
c45jZmAu-STDz,uytKyKqx-dt8H,YbOguw8L-kKK9,42.0,58752.0,alugado,8.0,quitar,A,3400.0,7.4,0.09,2.0,0,0.0
kFPir6Hx-5Nch,UYIFIAv7-D37u,RuRYu3oY-6s0m,21.0,19200.0,alugado,0.0,risco,B,6000.0,9.99,0.11,3.0,0,0.0
viBgtxpC-0MKF,lM80SCIE-ak5T,zCWW2sCv-HkN5,28.0,73992.0,alugado,2.0,pessoal,B,5300.0,12.69,0.05,3.0,0,0.0
6sCaYDfT-75ep,F57kejk2-KdJH,ZOjJSPkU-7cY3,30.0,32000.0,alugado,0.0,pessoal,B,12000.0,11.71,0.24,3.0,0,0.0
f60M2HTO-UqRY,2UAdURAk-WWNk,rGmjwjjJ-5sdZ,21.0,35360.0,financiado,2.0,saude,B,10000.0,10.39,0.13,2.0,0,0.0
2CR7r4m3-1mq4,ammx6XWX-ccW1,cLtHzfag-yBzj,31.0,48996.0,alugado,9.0,reforma,A,7000.0,8.9,0.08,5.0,0,0.0
1LN0ZYwA-qIL1,INJuoZzu-pkrI,EzYukUWb-CSMq,33.0,124000.0,proprio,10.0,quitar,B,11125.0,10.59,0.06,9.0,0,0.0
D5Lp8F6X-7i0q,DD30I4S6-vKqk,DeZeputp-2vUE,23.0,40992.0,alugado,7.0,ensino,B,15000.0,11.99,0.15,8.0,0,0.0
txhlRLKD-dtuJ,Qpl4yjBM-OpAy,kygI3d8K-Qezk,25.0,9600.0,alugado,4.0,pessoal,B,6000.0,10.74,0.19,3.0,0,0.0
3yIEd8Gg-mnXk,kYzrsyJJ-StC3,9XJ0mIfM-06U5,24.0,104606.0,financiado,8.0,pessoal,B,7200.0,9.99,0.21,8.0,0,0.0
Pc5kC3Is-MAuR,a74Tjunh-11FJ,4TQl4psa-nT62,22.0,74000.0,financiado,6.0,pessoal,A,10000.0,8.49,0.13,15.0,0,0.0
1odok5Yu-N2Lf,ZPsAcbdv-98j8,v26c89QA-7nI4,30.0,60600.0,financiado,1.0,reforma,B,12000.0,10.37,0.17,2.0,0,0.0
3vhonmEo-JeAB,GhaZxwns-yhdf,DrPb71af-pqE5,27.0,110000.0,financiado,0.0,quitar,D,6000.0,14.84,0.12,9.0,0,1.0
Mnb8lod6-HxBf,OMripD8n-7d8Q,9IrYFdPH-fYfk,24.0,65000.0,alugado,0.0,quitar,D,4800.0,15.21,0.07,10.0,0,1.0
3GeeoHqK-QzwL,NfUjpkHx-2OvC,mliQ0yGK-ubrt,28.0,75000.0,alugado,4.0,ensino,B,2000.0,11.71,0.06,3.0,0,0.0
kZ7GzKHM-ocjs,uOaGHStC-xNOh,1a7ZF724-TTTh,27.0,130000.0,financiado,0.0,saude,A,3500.0,7.68,0.06,2.0,0,0.0
CCdsjiOj-FHTi,rRqKhmcl-Y8U0,yl6LCYwh-WiK4,34.0,357000.0,financiado,3.0,ensino,A,8500.0,7.51,0.13,6.0,0,0.0
YykgvA8Y-vLzl,jKdTpOT9-J0ij,zK4tFQIB-mhKD,24.0,37200.0,alugado,8.0,quitar,C,10000.0,14.26,0.09,6.0,0,0.0
JYwzUCRW-5cTG,jP1DE8dS-LAgf,cMv4jYNe-g9dD,22.0,25000.0,alugado,0.0,pessoal,B,7000.0,12.69,0.2,13.0,1,0.0
nb3uRIeC-Ik9D,DeGlREiW-FPw2,JKMnB7z4-AWQk,31.0,74400.0,financiado,11.0,quitar,A,10000.0,7.29,0.14,3.0,0,0.0
SNNf47vL-a82o,A6txwmwq-ptyS,olTwf1Hs-McAE,22.0,24900.0,financiado,1.0,saude,B,25000.0,10.99,0.3,5.0,0,0.0
Q1tAQwIG-uLWH,3opzAlud-Dazt,OWN5RX6P-k7DO,24.0,29000.0,alugado,0.0,reforma,C,15000.0,13.48,0.2,6.0,0,0.0
yennrUnX-Cp4A,qfXIX0zG-Og0O,rccbFjqG-uQNN,22.0,15000.0,alugado,6.0,saude,B,12125.0,8.7,0.08,14.0,0,0.0
mTPzzwU4-4eqS,xnRG2l8d-S4gK,dF9QUoKS-2diU,23.0,58000.0,financiado,8.0,ensino,B,15000.0,12.21,0.19,10.0,0,0.0
mHShSEBB-vSzp,0KCzfJSR-uww5,YonnJjhm-tycD,25.0,56004.0,alugado,3.0,pessoal,A,15000.0,7.51,0.16,20.0,0,0.0
Ys5rJiJn-F0lk,53kQPqKx-ENtw,DltBfeRc-8qWh,22.0,42500.0,alugado,0.0,saude,A,15000.0,8.9,0.18,2.0,0,1.0
XPgTUAOo-aYOL,uBxXp0a6-mpey,zjEoJhYJ-AQU5,23.0,30000.0,alugado,7.0,ensino,C,8000.0,11.09,0.11,3.0,1,0.0
eylu1XYu-ydrb,cRvrmo6C-OhPj,XQPTT4Ab-91r5,33.0,57700.0,alugado,17.0,quitar,A,12000.0,5.79,0.19,7.0,0,0.0
ygjt3fgp-ijrO,AggZqfcb-aMBO,HyHPUgqz-Ok78,35.0,94500.0,financiado,0.0,quitar,C,5000.0,13.49,0.25,5.0,0,1.0
QX2srHDP-ASDp,ucLw2jhp-eBsC,vPXtRM7h-1mi6,30.0,50000.0,alugado,3.0,quitar,B,8400.0,11.99,0.16,10.0,0,0.0
LMWwiD1O-p6qS,G0UtAMIN-NFkc,I8ptH6Jo-cemU,28.0,33400.0,financiado,12.0,ensino,B,3000.0,10.75,0.1,3.0,0,0.0
y177aGpj-XSrW,RlTq8Id1-bPf7,0X7HnGQC-B5Oj,21.0,14400.0,alugado,2.0,risco,D,3600.0,16.29,0.07,10.0,1,0.0
uC0GYM8Y-5c1f,MsPYbQfg-dtvS,nksztuQC-xi71,28.0,66000.0,financiado,2.0,reforma,B,5500.0,11.99,0.11,6.0,1,1.0
8aMeMnfc-KvkP,jiEvSAKo-a0pL,b5rknE2C-lGQ5,27.0,19200.0,financiado,3.0,reforma,B,10000.0,10.83,0.17,5.0,1,0.0
b46LqfUj-Wpjn,aiQkuxaA-0fK4,W9yS6gXz-t0ot,28.0,125000.0,financiado,0.0,pessoal,A,5000.0,8.0,0.13,4.0,0,0.0
ru70dzZt-45qs,eRKLILIR-r3p2,pg2Bgdjh-o8WZ,23.0,43200.0,proprio,6.0,pessoal,B,3500.0,11.99,0.05,15.0,0,0.0
xoNORcJ6-86vl,ghLeZ5Nv-1lvT,NrTdrxeE-YlPz,22.0,42996.0,alugado,3.0,ensino,C,8000.0,13.79,0.38,17.0,0,0.0
wWuUTe6I-8D51,tnwUoc9G-cMCb,l5U8ODEg-p8uN,24.0,200000.0,financiado,8.0,reforma,B,20000.0,8.88,0.13,3.0,0,0.0
QSnGLuep-NvbA,hYiyS81c-P3E9,ufDmnqwO-fL0n,29.0,144000.0,financiado,11.0,saude,C,7500.0,11.59,0.23,8.0,0,1.0
Sbbxh8sM-IojE,yYA1bNe2-diR8,6q4Crtht-xxdc,32.0,75000.0,financiado,14.0,reforma,C,14000.0,13.79,0.19,3.0,0,1.0
P2U8fvbA-OlUD,WlUEJ99d-pFGd,TLv0dbqA-164W,38.0,42000.0,proprio,2.0,saude,A,22000.0,7.49,0.18,3.0,0,0.0
7Oyj7kes-T53b,Gc3QQflU-3gOG,Kad2A9tu-NqCk,23.0,48000.0,alugado,7.0,quitar,C,4200.0,13.06,0.05,8.0,1,0.0
9oKWOgSl-yf1g,8F6Dqi8t-NmUH,Efgz5oLP-sPQF,21.0,24000.0,alugado,1.0,ensino,A,10000.0,5.42,0.2,8.0,1,1.0
dI5aXa5p-ke17,TDiFA8jg-0T3h,ADynUtSq-dkbP,31.0,78000.0,financiado,9.0,risco,D,23600.0,14.96,0.2,8.0,0,0.0
HYirkgKf-Gdg0,imIsSDxS-Cuvk,v3S6CJyC-oBHT,23.0,83954.0,alugado,7.0,risco,B,16000.0,11.89,0.24,2.0,0,0.0
qbwxrH9W-N4Qb,NagPYPWE-bFBO,xYY1YCjQ-abaY,34.0,28704.0,alugado,0.0,saude,C,4500.0,13.22,0.15,6.0,0,0.0
ZB0XeM2o-nhFN,9Fu8EBds-6erp,z0bdJXqe-PhD9,23.0,56100.0,financiado,5.0,pessoal,C,2400.0,12.68,0.2,3.0,0,1.0
R1BhCwCP-EmPz,NvA5v8Zj-gQPy,jOarSpEE-WjzK,26.0,93492.0,alugado,0.0,reforma,C,8000.0,13.8,0.15,2.0,0,0.0
heZ397zM-9BYI,DrSedXJq-ejin,dwwcK3ui-SPqj,28.0,29000.0,alugado,8.0,saude,D,1600.0,14.42,0.2,5.0,1,1.0
IUuE4cuY-HrjJ,M3lXGYmI-TsGT,YF0UEw2F-m1eK,36.0,72800.0,alugado,3.0,saude,A,14000.0,7.14,0.2,16.0,0,0.0
j5jRJUcf-dAeW,8xjFrsuK-6YrH,Hc7UQr89-8oCo,37.0,26240.0,alugado,0.0,risco,D,10000.0,15.95,0.28,4.0,0,0.0
lS7EZDe8-l1qy,1OcSzQNo-I9w0,gG3RQJFI-JcSN,31.0,99504.0,alugado,5.0,risco,D,8000.0,16.49,0.07,17.0,1,0.0
ybBqExRp-ig9t,l1r6pP1z-tfBR,QQ36TNNX-lSwq,31.0,65000.0,financiado,3.0,pessoal,B,10000.0,10.75,0.15,5.0,0,0.0
n0MOK4Ai-zA66,0oI8dwkQ-F5JA,hWhJz4aW-6XpN,27.0,170000.0,alugado,3.0,reforma,A,6000.0,7.9,0.13,4.0,0,1.0
BDnLCDk0-GWt1,j1WFuccc-lFQd,qHoqewYI-WjBu,22.0,24449.0,proprio,2.0,quitar,C,15575.0,14.27,0.24,21.0,1,0.0
tPiTYP4L-5lDg,o5UBQJIS-8rXO,XXtCfTyY-xOl7,24.0,62500.0,financiado,8.0,quitar,D,4000.0,15.65,0.13,7.0,0,0.0
ssheHhlt-2ZXd,MkeBGSGS-IbS5,7rjADOue-JlDT,23.0,63000.0,financiado,8.0,risco,A,1500.0,7.49,0.02,8.0,0,0.0
eYg4R4bh-6ADa,fpSmPEJv-doX3,0QjmlXbI-Sup4,30.0,95000.0,financiado,6.0,ensino,C,5600.0,13.61,0.19,9.0,0,0.0
aF5jrN5G-qzG3,Ujd43N8C-9ott,kqAkweLX-NawD,24.0,27600.0,proprio,8.0,risco,B,8000.0,11.36,0.31,8.0,1,1.0
zirj0E01-8TLx,4ITbEztD-t3jG,JtjX4apD-pXO4,27.0,43500.0,financiado,0.0,saude,B,9700.0,8.88,0.16,3.0,0,0.0
aFNwuq6R-cA4a,Wplt0BSX-caO3,EIRJh1v3-qTce,34.0,30000.0,financiado,4.0,pessoal,A,10000.0,5.99,0.2,10.0,1,0.0
baUzJrus-T1Bp,hH8p8ed4-SrGD,QcL8kWyH-4itR,33.0,50000.0,alugado,5.0,pessoal,B,8000.0,9.63,0.12,12.0,0,0.0
nGNMhiGX-LsO4,ZPT84ebE-7oee,vdtrnAME-F9c7,23.0,44004.0,alugado,0.0,saude,D,15000.0,16.32,0.14,7.0,0,1.0
8WPvrlYm-s6qC,ft4hXJJ7-u3Su,Kot8a2CA-7SBU,23.0,100000.0,financiado,4.0,reforma,D,20500.0,11.03,0.63,4.0,0,1.0
SONYlkca-tgap,OPPNRKYM-PBuG,4U8r0TFG-O5wn,24.0,56000.0,financiado,3.0,pessoal,C,20000.0,12.41,0.23,3.0,0,0.0
nKDy9YlT-5zAx,pxh8DcAv-4O6U,EwLlDjdA-Y7a3,33.0,42000.0,financiado,2.0,risco,A,10000.0,7.49,0.13,7.0,0,0.0
sdev5pAW-ydjX,Kor1KKnv-8g0F,KidvaZtd-EBwd,22.0,24000.0,alugado,0.0,saude,C,3000.0,13.85,0.1,10.0,1,1.0
rdz4OxfT-ZMfd,JW2THzcv-HZlY,oUTU7i7Z-6GUs,27.0,100000.0,financiado,11.0,reforma,C,10000.0,14.35,0.08,2.0,0,0.0
TOFrsAtE-CJx2,lqLebyvK-IeKB,4hDl4kkh-Kk37,22.0,89250.0,financiado,3.0,quitar,B,3000.0,9.25,0.03,6.0,0,0.0
f02Gy65l-QrnF,SCANiWkQ-gjrA,CHogzmWD-RQAR,27.0,62000.0,alugado,4.0,ensino,A,12000.0,8.9,0.28,2.0,0,0.0
cGTlY5HE-cc7n,YbnweXnW-qe43,Xggu2D8p-jaiX,25.0,54000.0,alugado,6.0,ensino,B,9250.0,12.53,0.13,6.0,1,0.0
l9B775ee-98mr,MGaOAMzl-vCod,uB5PMwT6-QLDs,25.0,28000.0,proprio,4.0,saude,B,9250.0,11.48,0.33,4.0,0,1.0
lGhlRoZC-8pD5,4871hUmi-NBtv,UWs5mbjw-MCNM,25.0,109000.0,financiado,5.0,saude,B,14000.0,10.65,0.47,3.0,1,1.0
qCSTrjSx-LjB8,5WoAUyjs-XZ9d,gaPKpK2I-ouPM,27.0,44000.0,alugado,2.0,saude,F,25000.0,15.83,0.23,6.0,0,1.0
fJusIWQD-aoSe,EZkU0zBS-06qP,yUbJ1Mpi-NPjC,34.0,90636.0,financiado,4.0,quitar,B,8400.0,12.69,0.08,6.0,0,0.0
lkPCb4C5-uDdP,vAjI3ckL-K6Zn,YsO5ye6n-duUR,43.0,54000.0,alugado,0.0,quitar,A,3000.0,7.51,0.06,3.0,0,0.0
LL6n62nU-cGq6,RH6paO6z-Pkr0,OIb6im8H-vqCc,27.0,60000.0,financiado,3.0,pessoal,E,10000.0,16.82,0.16,3.0,0,1.0
9nFbM9kU-RC3c,N5dbWmm4-uI92,zUsoGDn6-pkvS,23.0,50000.0,proprio,0.0,pessoal,B,3600.0,11.71,0.17,2.0,0,0.0
wB3Uz7Ce-iICU,FJnklBJY-AzQT,I9vRHgaZ-KMfh,30.0,61400.0,alugado,4.0,ensino,C,14000.0,13.49,0.19,2.0,0,0.0
1WutFfel-LZxZ,NdmLwrwP-STtr,Gjc1zeuN-ThFU,23.0,32000.0,alugado,0.0,saude,C,6000.0,13.47,0.19,4.0,0,0.0
85h2STgY-SDMR,r8RjGDAH-tdiT,SGXbm3rh-sHCE,30.0,37017.0,financiado,3.0,risco,B,3500.0,10.65,0.06,2.0,0,0.0
4u7OfZ9O-2QTh,3FIOM3Lr-yHLT,Jom8xCpb-0NKS,32.0,80000.0,alugado,6.0,saude,A,12000.0,5.79,0.13,2.0,0,0.0
BRnu4A1m-4ctt,Dq9xum3v-L5r0,yg7i7eFu-i9Dc,23.0,52000.0,financiado,7.0,saude,B,35000.0,10.65,0.22,9.0,1,0.0
Z3N05o5j-74p9,Zwcx4mIl-vOvv,d3FGHAHy-0BJm,27.0,60000.0,financiado,6.0,pessoal,C,7500.0,12.72,0.09,10.0,0,0.0
Flzl9OBv-iMba,fKjrr9HY-WoMU,lACckv7z-uZQr,30.0,32004.0,alugado,1.0,quitar,A,14000.0,9.63,0.13,3.0,1,0.0
0jul5o77-n0z1,A0zILAc9-yb6N,8ZwcAArG-4GQh,21.0,25200.0,financiado,0.0,quitar,D,12000.0,15.21,0.4,7.0,0,1.0
O31YGRtO-G9Zm,rOOAHDXR-diSv,Awhi7QcC-iDXT,24.0,85000.0,financiado,2.0,reforma,B,14000.0,11.26,0.2,3.0,0,0.0
57h9IMJM-Eopy,wptHrSQk-Wz9f,cJpdXpQ1-zUev,30.0,70000.0,alugado,0.0,quitar,E,20000.0,16.7,0.36,7.0,1,1.0
H9ZNw86z-WeUx,mmPnqRbI-YKmd,glaRJiIB-x0N5,32.0,75000.0,financiado,0.0,saude,C,15000.0,12.99,0.05,4.0,0,0.0
gXU0aRB2-rMFw,4ub7h8ix-ixnn,rthUWi3G-Iwzs,27.0,33000.0,alugado,3.0,quitar,A,7000.0,8.59,0.07,10.0,0,0.0
JMvDIlaW-3rZB,BT3up2GO-tdCz,1N3uAU7P-Iaas,22.0,60000.0,alugado,6.0,risco,D,4000.0,15.05,0.16,2.0,1,0.0
lbn7RyZy-WAHt,diBMwT1T-vLZX,8f7hor8n-kfq7,28.0,42000.0,alugado,4.0,pessoal,A,12000.0,6.91,0.2,11.0,0,0.0
X7O62KEe-fGTH,rl6Up2oc-9maz,Ww7rD0wS-fkxO,35.0,30000.0,alugado,1.0,quitar,B,24000.0,9.76,0.16,2.0,0,0.0
7CxpOLaP-WHt3,iQS7vHYw-1mJx,ahtJgHrM-T0j4,22.0,47004.0,alugado,2.0,ensino,A,5000.0,8.0,0.18,5.0,0,0.0
CNAvAzlw-ergD,btmFhaoc-ksW2,97IQgMXP-2UgR,25.0,100000.0,financiado,9.0,risco,B,3600.0,10.99,0.12,8.0,0,0.0
mv6L32gi-9dfB,2qJrkBjT-aURI,9Q3nJsXG-AWFy,25.0,60000.0,proprio,8.0,reforma,C,8400.0,14.65,0.1,3.0,1,1.0
GLaZA3S1-M1sB,QHQ2Ysvw-3xp3,EsAT1kgP-2hzc,26.0,35000.0,alugado,2.0,saude,C,12000.0,12.87,0.18,6.0,0,0.0
xHsdMj0N-dzSJ,EqieFpBl-UNME,2ZBjZwiA-hk1Y,30.0,60000.0,alugado,2.0,reforma,A,7000.0,7.49,0.12,2.0,1,0.0
xIwlhYSL-fnp6,3UCe71B9-Rm9B,DyTqkHlv-LSRu,33.0,50000.0,financiado,8.0,risco,B,5000.0,9.91,0.09,7.0,0,0.0
9zy2Za2l-XqAC,rCTPiZ7i-jqZD,nFoxCYG0-YuKT,23.0,32000.0,proprio,7.0,ensino,D,10075.0,16.29,0.18,12.0,0,0.0
XrWInuul-i4hx,7eIo51SH-PgsY,qYzFagXq-RuGT,27.0,78000.0,alugado,6.0,risco,A,15000.0,11.36,0.16,2.0,0,0.0
wXmiLK5K-rFJ1,HF30fM0P-yKSX,20StgsPf-M1Ue,26.0,55000.0,alugado,10.0,ensino,D,8000.0,16.49,0.18,3.0,0,1.0
JYtTDqZh-S04L,lJHZCenZ-54Ns,qUxIg9BQ-vZyf,43.0,33500.0,alugado,4.0,ensino,C,12000.0,13.57,0.12,3.0,0,0.0
F8YG3J1P-sv8L,7nPuUGbv-AFCB,SIrbPMju-YbHC,36.0,130000.0,financiado,9.0,reforma,A,16000.0,6.03,0.29,7.0,1,0.0
Qq3bBrzZ-EKjH,yF6guPAR-PZEI,PJsPDdpT-U7Gn,34.0,82000.0,alugado,3.0,ensino,A,5000.0,9.63,0.08,4.0,0,0.0
su3BHsUh-skEZ,mMcNr6bb-c9c5,x6FCto3L-4vZr,25.0,69000.0,alugado,1.0,quitar,C,24000.0,14.35,0.3,2.0,0,0.0
IeliBDo3-yRWY,tdvnJYjF-CRbI,6iqXCIb6-TiG1,21.0,46000.0,alugado,2.0,saude,B,24250.0,11.48,0.12,10.0,0,0.0
s9TwtjGd-aFMK,xU0lMunQ-KILD,N65RoubR-xOiK,26.0,70000.0,alugado,4.0,ensino,B,10000.0,11.71,0.2,9.0,0,0.0
PEfNFdzW-qLQU,w0IuxvX1-n60n,OYj2auAc-RzSq,23.0,84996.0,financiado,0.0,pessoal,B,18000.0,10.37,0.16,10.0,0,0.0
fwvaUiAQ-7Fpq,qQcJalpX-yeck,TwCBAkKN-WgDL,25.0,126500.0,financiado,2.0,quitar,B,3000.0,9.96,0.17,2.0,0,1.0
FOYy4RZR-daPB,a8sY6XRk-JRZN,0d6TELvH-fHhZ,25.0,30000.0,proprio,0.0,saude,D,12500.0,15.33,0.17,4.0,0,0.0
SyQaAOLN-6UDr,5T0dn10F-7R4h,sK4LT4Tk-SJ3z,24.0,24000.0,alugado,5.0,pessoal,C,3000.0,13.49,0.04,9.0,0,0.0
E5iloBIP-KHQK,YFoeyrDA-QQNl,TlOXNrr6-pG8A,29.0,70000.0,financiado,0.0,ensino,A,1000.0,6.03,0.03,2.0,0,0.0
PeG7BZiY-WtJ2,JRwKNMSK-evSh,SiKfKBFj-8ZmM,22.0,24744.0,proprio,5.0,pessoal,D,7500.0,13.24,0.25,3.0,0,1.0
g1MRqxkK-J9Qs,MyJa2fLW-kGOR,rje8n1kh-WAsB,28.0,85000.0,financiado,2.0,ensino,D,12000.0,14.91,0.16,4.0,0,1.0
6yofU7aU-1ZIB,wIr6Mvgv-Oda5,Mnn2Rd5z-5cwv,26.0,48701.0,alugado,3.0,saude,C,6000.0,13.22,0.17,4.0,0,0.0
tg5QFvud-0f3m,3imC4nwY-ULaQ,8QfbNXrU-UsgA,24.0,93000.0,alugado,8.0,risco,B,10000.0,12.42,0.15,3.0,0,0.0
NgZARLzO-5tB0,JyIvUyDK-5FcQ,LnTZPbfD-FfLf,27.0,26400.0,alugado,3.0,pessoal,A,6000.0,6.92,0.12,3.0,0,0.0
0xFQljp7-g5Wd,DBNkL36A-hmg5,NsoeDXkx-fsgc,24.0,120390.0,alugado,8.0,reforma,C,20000.0,13.49,0.24,5.0,0,0.0
gcf9dH5O-6Dbu,QgFjZHXK-0ucq,KcaZjwFB-60Xg,29.0,50000.0,alugado,1.0,reforma,D,2750.0,14.84,0.16,5.0,0,1.0
Yi99isbz-4UWQ,Ibq49ctZ-mFHa,irf6IJUf-b5ch,24.0,48000.0,financiado,8.0,ensino,A,7500.0,5.42,0.24,9.0,1,0.0
tQAaY8Hk-H0ag,YDuSds6T-P1ph,fSmdnKrp-twI5,30.0,150000.0,alugado,14.0,pessoal,B,5000.0,11.12,0.07,12.0,1,0.0
FRuChaMa-oFuc,dcGe3qWY-pye5,7quy8Dxf-ghG1,21.0,55200.0,financiado,5.0,pessoal,C,12000.0,14.09,0.05,3.0,0,1.0
RfSa0oDc-I7ve,fJRR5kcv-qtf6,8HFRqMUC-eGDj,41.0,47000.0,financiado,5.0,pessoal,C,4750.0,14.72,0.46,3.0,0,1.0
iNKlicBh-EsQ3,l50v7jLB-FBxt,D4GOv834-xCpj,30.0,60000.0,alugado,5.0,quitar,C,8000.0,13.22,0.15,2.0,0,0.0
3PXuy95n-Zghb,5Hq4fcCX-YYb0,FCYgSOe8-JmlY,23.0,30000.0,alugado,7.0,risco,B,8000.0,10.74,0.06,3.0,0,0.0
ySNqrjW0-xSnP,q475WcIn-s8yo,lwKa097a-qLYr,22.0,65000.0,alugado,3.0,quitar,B,12000.0,9.62,0.29,2.0,0,0.0
Ru4xsq0h-xxKf,KjMwOR6B-HmWT,XoTx6mRo-dx7g,29.0,75000.0,proprio,3.0,saude,A,3000.0,6.76,0.05,9.0,0,0.0
6A9RiDuu-fTPi,qQBLxxgf-rRu7,ol9A0Gnz-0skn,35.0,68000.0,financiado,19.0,ensino,B,4400.0,10.59,0.08,8.0,0,0.0
PNyp24Ak-n2fm,vtwA5W3I-hd8H,3oD8BvBi-ORh9,26.0,46000.0,alugado,0.0,quitar,D,10000.0,15.62,0.14,4.0,0,1.0
AeyKQOkB-yZRx,aXH8J2SY-P9ri,JFdRQeL1-ASoT,33.0,64000.0,financiado,8.0,risco,D,10500.0,15.7,0.03,3.0,0,0.0
hEqK1OjR-mKQf,KixFS7Un-gnEA,NN2lqlpf-L8AW,30.0,32796.0,alugado,8.0,pessoal,B,12000.0,12.42,0.22,4.0,0,0.0
