loan_id,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,loan_id
JqC6itvB-Cuzh,Debtconsolidation,A,4500,7.9,0,0.08,JqC6itvB-Cuzh
iYwvszh1-7XAa,Education,C,7700,15.23,0,0.12,iYwvszh1-7XAa
zO2mnJlP-esYX,Homeimprovement,B,15000,11.49,0,0.16,zO2mnJlP-esYX
QYd8Jvgh-SuYB,Homeimprovement,A,24000,6.91,0,0.19,QYd8Jvgh-SuYB
7wZUfLLH-vZNn,Medical,A,15000,7.66,0,0.32,7wZUfLLH-vZNn
WehFBM4h-d4oW,Personal,B,18000,11.14,0,0.26,WehFBM4h-d4oW
vs4HF7wi-ml41,Homeimprovement,D,5000,14.42,1,0.05,vs4HF7wi-ml41
ixYLE5rm-JQwu,Homeimprovement,B,3500,10.62,0,0.05,ixYLE5rm-JQwu
3zL26JGx-jKAA,Debtconsolidation,D,23000,14.96,1,0.24,3zL26JGx-jKAA
0qgNllgc-RBQo,Education,D,10000,15.58,0,0.13,0qgNllgc-RBQo
61LDPN5n-QSmP,Personal,A,5000,6.92,0,0.1,61LDPN5n-QSmP
JMRDkMJ1-R8wn,Education,A,10000,7.88,0,0.13,JMRDkMJ1-R8wn
77QEiAoB-Tb0m,Education,B,10000,10.99,0,0.11,77QEiAoB-Tb0m
WWFA84ju-JHPv,Venture,C,12000,13.57,0,0.07,WWFA84ju-JHPv
UfoHDbaq-fqIB,Education,B,12500,11.71,0,0.22,UfoHDbaq-fqIB
jUXhblA4-DSnc,Medical,B,15000,11.86,0,0.21,jUXhblA4-DSnc
PUXrzhwm-kMRX,Homeimprovement,B,2800,10.99,0,0.05,PUXrzhwm-kMRX
rkXIfNxW-NZRM,Debtconsolidation,C,10000,NULL,0,0.14,rkXIfNxW-NZRM
ksAZtUzo-yF5m,Education,C,3500,13.99,0,0.09,ksAZtUzo-yF5m
I9iO5CpP-BLfZ,Venture,A,1300,6.03,1,0.22,I9iO5CpP-BLfZ
P2AU6YBT-Q333,Venture,E,20000,17.19,0,0.21,P2AU6YBT-Q333
llstUrjU-4nG8,Venture,A,2000,12.42,0,0.12,llstUrjU-4nG8
2QOleKQC-M9i7,Education,A,14400,8.9,0,0.07,2QOleKQC-M9i7
ZpvjSSzQ-zksX,Education,C,1600,13.98,0,0.03,ZpvjSSzQ-zksX
gD12mROq-Hutk,Debtconsolidation,A,3400,8.49,0,0.04,gD12mROq-Hutk
o6Z92H3z-86zK,Venture,B,1400,10.83,0,0.14,o6Z92H3z-86zK
kliDHqFW-dRWc,Education,A,5000,8.49,0,0.06,kliDHqFW-dRWc
1qrYRb9Y-kduu,Education,A,3600,7.51,0,0.09,1qrYRb9Y-kduu
L3TbIEiP-KTUX,Debtconsolidation,B,15000,NULL,0,0.31,L3TbIEiP-KTUX
WsNSKwuY-X1e5,Medical,B,25000,11.83,0,0.26,WsNSKwuY-X1e5
MHm6RLEs-ml59,Medical,B,4200,9.91,0,0.08,MHm6RLEs-ml59
lbrUMgQH-6QPU,Education,C,25000,12.23,0,0.24,lbrUMgQH-6QPU
vQx9JM3y-ypNc,Medical,A,11000,8.49,0,0.15,vQx9JM3y-ypNc
mvTPkkq1-eULX,Personal,C,1500,15.23,1,0.09,mvTPkkq1-eULX
ZaOTveif-KZSv,Medical,C,8000,12.73,0,0.18,ZaOTveif-KZSv
v3LDK7Xv-cdAr,Personal,A,5000,8,0,0.09,v3LDK7Xv-cdAr
UEPMIDv2-cUFq,Venture,A,5000,5.42,0,0.14,UEPMIDv2-cUFq
I4P5TuCr-sTXu,Venture,D,10000,15.31,0,0.2,I4P5TuCr-sTXu
02c2DSRR-ydhL,Debtconsolidation,A,3500,6.62,0,0.05,02c2DSRR-ydhL
7WUUuUc5-wmQc,Debtconsolidation,B,4750,11.83,1,0.25,7WUUuUc5-wmQc
oa0nhWbs-3JK3,,A,6000,NULL,0,0.09,oa0nhWbs-3JK3
8tQXE6jS-HYSi,Debtconsolidation,B,8000,10.74,0,0.11,8tQXE6jS-HYSi
GOoe3Ina-5dvY,Debtconsolidation,D,8000,15.28,1,0.13,GOoe3Ina-5dvY
Izrbr780-WXj9,Medical,C,7200,13.98,0,0.11,Izrbr780-WXj9
mKFJNJyP-1Zjp,Venture,D,8000,14.46,0,0.22,mKFJNJyP-1Zjp
3svGgLQw-ZLbW,Medical,A,5500,6.17,0,0.13,3svGgLQw-ZLbW
Wb4RJjMX-7S8q,Personal,A,5000,7.74,0,0.12,Wb4RJjMX-7S8q
YeUI1Rgu-Ocbg,Debtconsolidation,D,10000,NULL,1,0.34,YeUI1Rgu-Ocbg
lpqkoYXE-Hzkr,Education,C,15000,13.48,0,0.23,lpqkoYXE-Hzkr
kqdCq0AI-0utX,Debtconsolidation,A,12000,7.88,0,0.09,kqdCq0AI-0utX
jjJbEQj6-2fsH,Venture,A,15000,6.03,0,0.23,jjJbEQj6-2fsH
ST6uGHhY-Ipwo,Personal,B,25000,9.01,1,0.04,ST6uGHhY-Ipwo
Edt8Omxt-cofN,,B,10000,NULL,1,0.22,Edt8Omxt-cofN
D9kwxPjp-tIvN,Debtconsolidation,B,12000,10.99,0,0.16,D9kwxPjp-tIvN
i7gHGFnE-EuZe,Medical,B,5000,11.36,0,0.11,i7gHGFnE-EuZe
XP5vgww0-Iuyb,Medical,A,5000,6.99,0,0.1,XP5vgww0-Iuyb
DN7Sfq94-B3aR,Medical,B,12000,11.14,1,0.31,DN7Sfq94-B3aR
aXGiMdBv-Mo2e,Education,B,6000,10.08,0,0.15,aXGiMdBv-Mo2e
Og8tFWly-9EjH,Personal,A,3300,6.39,0,0.09,Og8tFWly-9EjH
hUwoBvSe-L02u,Venture,A,5000,6.54,0,0.12,hUwoBvSe-L02u
gW3bNCWL-cE25,Homeimprovement,B,7500,11.14,NULL,0.25,gW3bNCWL-cE25
q2Z8GsSD-L7sM,Education,A,12650,NULL,0,0.21,q2Z8GsSD-L7sM
Z9oOpFbD-yCAu,Education,B,4800,9.88,0,0.09,Z9oOpFbD-yCAu
TYfoko7s-m65G,Personal,A,11000,7.14,0,0.09,TYfoko7s-m65G
BRLYeNcR-O30F,Education,A,4000,7.51,0,0.07,BRLYeNcR-O30F
Hkn92xbO-Xb1U,Venture,A,6000,8.63,0,0.07,Hkn92xbO-Xb1U
s7TE3cSr-mAcO,Debtconsolidation,D,5600,NULL,1,0.05,s7TE3cSr-mAcO
BGHEXHxp-NaNY,Medical,D,4800,14.91,1,0.15,BGHEXHxp-NaNY
XohLAzqT-nmEj,Venture,C,1500,14.65,0,0.02,XohLAzqT-nmEj
TjeqqD8C-Czuh,Medical,A,30000,8.49,0,0.31,TjeqqD8C-Czuh
8U9i0bE0-g14U,Debtconsolidation,D,6000,14.09,1,0.11,8U9i0bE0-g14U
mDaj6N5X-Xw3C,Homeimprovement,D,15000,15.62,0,0.15,mDaj6N5X-Xw3C
hkekgs1r-jWzN,Education,A,10000,7.49,0,0.1,hkekgs1r-jWzN
izXS6gkz-42oh,Medical,A,10000,7.14,0,0.25,izXS6gkz-42oh
BP19AttI-U0oe,Education,E,1500,16.82,1,0.05,BP19AttI-U0oe
Rlc6LDwm-hg5X,Venture,C,15000,12.04,0,0.07,Rlc6LDwm-hg5X
RurABKJ6-XMM0,Venture,A,10800,6.03,0,0.24,RurABKJ6-XMM0
5vBOEjBj-mYCq,Debtconsolidation,C,7000,12.98,1,0.11,5vBOEjBj-mYCq
HLKrvZQI-fXZO,Education,B,NULL,10.37,0,0.08,HLKrvZQI-fXZO
4OfUhHBH-Io3E,Medical,B,10000,10.65,0,0.15,4OfUhHBH-Io3E
YOe0seXX-txEz,Venture,C,1500,13.92,0,0.03,YOe0seXX-txEz
DSIZabBm-nxNC,Debtconsolidation,D,3750,15.62,1,0.01,DSIZabBm-nxNC
68hpfa4E-idNI,Venture,C,6500,13.23,0,0.09,68hpfa4E-idNI
semjvIMF-FIiD,Medical,B,17000,12.18,1,0.3,semjvIMF-FIiD
Bk8lifDi-y5lL,Debtconsolidation,D,2500,NULL,NULL,0.1,Bk8lifDi-y5lL
prBfNgJZ-2fCw,Education,A,4800,6.76,1,0.34,prBfNgJZ-2fCw
rWIUqOY5-RTcU,Education,A,6500,NULL,0,0.1,rWIUqOY5-RTcU
vHcF0ARs-gyrK,Homeimprovement,A,14000,5.42,0,0.17,vHcF0ARs-gyrK
dqkACUAx-NAmy,Personal,B,4400,11.49,1,0.23,dqkACUAx-NAmy
4A6uKRQ7-JTMW,Debtconsolidation,B,18400,9.63,0,0.15,4A6uKRQ7-JTMW
KZYcZ82T-qClo,Venture,A,4000,6.62,0,0.09,KZYcZ82T-qClo
oUppS4tZ-sg0m,Personal,C,10750,14.22,0,0.43,oUppS4tZ-sg0m
561Yuo29-JIT2,Venture,D,19000,14.61,0,0.22,561Yuo29-JIT2
zgYqcg8C-b8HB,Venture,C,7200,13.47,0,0.08,zgYqcg8C-b8HB
t9dKvc6a-4eAL,Medical,C,22000,15.23,0,0.19,t9dKvc6a-4eAL
SA8HI0BG-Nvwg,Debtconsolidation,D,14400,15.2,1,0.15,SA8HI0BG-Nvwg
UKiWbOIQ-8sLd,Debtconsolidation,A,4000,7.49,0,0.17,UKiWbOIQ-8sLd
scTOSLIs-zwoj,Debtconsolidation,C,6000,13.57,0,0.2,scTOSLIs-zwoj
vAwPMXlF-sCUr,Medical,B,10000,10.25,0,0.15,vAwPMXlF-sCUr
ssYFDnhD-TyHC,Medical,D,11000,15.33,1,0.17,ssYFDnhD-TyHC
tDGJAwDa-aYC3,Venture,A,11050,5.42,0,0.23,tDGJAwDa-aYC3
NnUjmZy7-IvBP,Personal,C,3200,13.49,0,0.1,NnUjmZy7-IvBP
xLOgEoMJ-wkDZ,Venture,B,10000,10.38,0,0.32,xLOgEoMJ-wkDZ
zBTSTyLM-6A62,Venture,A,6000,7.9,0,0.09,zBTSTyLM-6A62
YfQGFDZH-zTAd,Education,C,6000,12.68,0,0.25,YfQGFDZH-zTAd
ffxTO0bt-yaqf,Personal,A,5000,7.14,0,0.05,ffxTO0bt-yaqf
rpgFoeLC-mE4a,Education,A,10000,7.74,0,0.2,rpgFoeLC-mE4a
hOmCBQvK-dcrP,Venture,C,24000,13.49,1,0.31,hOmCBQvK-dcrP
SbIm8IzN-rprf,Education,C,14000,14.26,1,0.14,SbIm8IzN-rprf
pM6xJevx-B8zO,Homeimprovement,A,5000,8.59,0,0.07,pM6xJevx-B8zO
PQaOfdA4-hb61,Medical,C,15000,13.47,1,0.18,PQaOfdA4-hb61
GcrpYbgY-7sMK,Debtconsolidation,B,5000,12.42,0,0.04,GcrpYbgY-7sMK
qXY684sv-SPNM,Debtconsolidation,F,12500,18.62,1,0.33,qXY684sv-SPNM
GYAFNn9F-OSO5,Venture,A,10000,9.32,0,0.17,GYAFNn9F-OSO5
4QXs4yal-P90U,Venture,B,7500,11.49,0,0.09,4QXs4yal-P90U
Y4HAtmfy-Xrxk,Venture,A,10000,5.79,0,0.42,Y4HAtmfy-Xrxk
pI9b9zD6-5kzn,Education,C,20000,13.57,0,0.36,pI9b9zD6-5kzn
g6fO6saw-QkOr,Education,B,4000,11.89,0,0.07,g6fO6saw-QkOr
4E0ta8NE-fuhu,Debtconsolidation,D,22750,NULL,1,0.42,4E0ta8NE-fuhu
wWhxi5SE-Df0J,Venture,A,5000,8.9,0,0.11,wWhxi5SE-Df0J
qiCsXGnl-AjGf,Education,C,12000,12.61,0,0.11,qiCsXGnl-AjGf
IcetrJpU-E9fw,Medical,E,20000,17.04,1,0.13,IcetrJpU-E9fw
jQYN4QKF-NUcU,Venture,A,2000,7.51,0,0.04,jQYN4QKF-NUcU
tZI9B8sq-3myp,Personal,A,5000,NULL,0,0.09,tZI9B8sq-3myp
B1FYf1FN-x2k9,Medical,B,24000,11.49,0,0.18,B1FYf1FN-x2k9
1uc5CaJN-IzDe,Debtconsolidation,D,5000,12.92,1,0.14,1uc5CaJN-IzDe
y16Xkr1t-SJAu,Medical,A,9475,8.94,0,0.35,y16Xkr1t-SJAu
04I4PSrD-ZoaO,Personal,A,12000,7.51,0,0.07,04I4PSrD-ZoaO
fzwUL9ff-w7z4,Education,C,5000,12.23,1,0.15,fzwUL9ff-w7z4
dmQlGSng-pyQY,,A,1200,14.74,NULL,0.07,dmQlGSng-pyQY
c8n3apdT-KQUo,Venture,A,3600,5.99,0,0.07,c8n3apdT-KQUo
Muuq43u4-4SsA,Medical,B,30000,9.99,0,0.2,Muuq43u4-4SsA
F6Ocr4hv-ombH,Homeimprovement,A,10000,7.29,0,0.13,F6Ocr4hv-ombH
DRsxbjrw-Fyrm,Personal,B,4200,NULL,0,0.07,DRsxbjrw-Fyrm
k6mTtHvG-RCSa,Personal,B,3000,9.91,0,0.08,k6mTtHvG-RCSa
5DOnaekt-Wu4e,Personal,A,5400,8.94,0,0.07,5DOnaekt-Wu4e
mFZ3cn7R-xPHE,Medical,D,12000,14.96,1,0.35,mFZ3cn7R-xPHE
iQS7vHYw-1mJx,Education,A,5000,8,0,0.18,iQS7vHYw-1mJx
JM24Lxrt-4PZe,Education,A,5400,7.29,0,0.12,JM24Lxrt-4PZe
W40rXHLM-sQJo,Venture,C,1400,12.53,0,0.02,W40rXHLM-sQJo
xthT2jN2-50YU,Debtconsolidation,C,11200,13.49,1,0.17,xthT2jN2-50YU
cCqTiWtg-OKzg,Homeimprovement,B,16000,NULL,NULL,0.23,cCqTiWtg-OKzg
yoPRnhAp-fwYe,Homeimprovement,A,12000,8.9,0,0.17,yoPRnhAp-fwYe
yEGCylPg-aW8O,Education,A,7000,6.99,0,0.23,yEGCylPg-aW8O
wZf98zf2-rWd5,Medical,C,35000,15.23,1,0.53,wZf98zf2-rWd5
SxO6GHya-dG3g,Medical,C,5000,NULL,0,0.11,SxO6GHya-dG3g
WvPBOZ9e-B17E,Debtconsolidation,D,2000,16.89,1,0.13,WvPBOZ9e-B17E
6TrN4aKi-6DKw,Homeimprovement,B,15000,NULL,0,0.19,6TrN4aKi-6DKw
l8vmFiJq-B1FU,Education,,3000,5.79,0,0.04,l8vmFiJq-B1FU
C5thQCA5-2q0K,Debtconsolidation,C,3600,13.61,0,0.09,C5thQCA5-2q0K
9GoXRx1P-wLQo,Education,C,3000,13.47,0,0.06,9GoXRx1P-wLQo
sbsOkycT-Svt5,Debtconsolidation,E,25000,15.95,1,0.11,sbsOkycT-Svt5
MkeBGSGS-IbS5,Venture,A,1500,7.49,0,0.02,MkeBGSGS-IbS5
JSOIZ2K0-dn4U,Venture,B,5600,10.59,0,0.1,JSOIZ2K0-dn4U
8Cqj6hOw-siBW,Personal,A,2800,8.49,0,0.03,8Cqj6hOw-siBW
R0CjHh8O-27Oz,Homeimprovement,A,5000,5.42,1,0.32,R0CjHh8O-27Oz
Ik8zn1vH-b4wP,Homeimprovement,B,12000,10.36,0,0.23,Ik8zn1vH-b4wP
HF30fM0P-yKSX,Education,D,8000,16.49,1,0.18,HF30fM0P-yKSX
LLkHlZZ9-xGlA,Debtconsolidation,B,10000,9.91,0,0.19,LLkHlZZ9-xGlA
L7vOF35L-0xLh,Debtconsolidation,C,18250,14.26,1,0.4,L7vOF35L-0xLh
9DwcA35H-bBtJ,Debtconsolidation,B,14550,9.62,0,0.3,9DwcA35H-bBtJ
7so95Pi9-75qW,Homeimprovement,A,10000,6.17,0,0.13,7so95Pi9-75qW
klo4EURw-L5kv,Education,C,7200,NULL,0,0.1,klo4EURw-L5kv
2fRHXSWz-I6v5,Debtconsolidation,A,8275,NULL,0,0.17,2fRHXSWz-I6v5
7pxBwrg0-P5Uu,Education,A,6000,5.79,0,0.23,7pxBwrg0-P5Uu
9Ds1NDAs-ilDd,Education,A,9000,5.99,1,0.3,9Ds1NDAs-ilDd
yIF0D6lm-OJ4m,Debtconsolidation,A,12000,6.91,0,0.12,yIF0D6lm-OJ4m
DG1nkDcL-JWLU,Medical,D,3600,14.09,1,0.14,DG1nkDcL-JWLU
dcGe3qWY-pye5,Personal,C,12000,14.09,1,0.05,dcGe3qWY-pye5
RCpltcJn-wweb,Education,B,18000,NULL,0,0.1,RCpltcJn-wweb
i4XJ0oO7-cP60,Personal,B,18000,8.88,0,0.2,i4XJ0oO7-cP60
WaqMTcbq-Mmss,Medical,C,5975,12.99,0,0.23,WaqMTcbq-Mmss
hhyGhKWv-Q1Jb,Personal,A,3000,5.42,1,0.17,hhyGhKWv-Q1Jb
KKZtjWr1-nTBb,Personal,B,5600,10.74,1,0.07,KKZtjWr1-nTBb
OWvPgtEQ-JON9,Venture,A,5000,7.88,0,0.09,OWvPgtEQ-JON9
YigT6ZTe-TFS6,Debtconsolidation,C,20500,11.03,1,0.63,YigT6ZTe-TFS6
dXeqhFMX-jASj,Venture,B,2000,10.37,0,0.06,dXeqhFMX-jASj
9KQS1oYd-8CgJ,Debtconsolidation,A,4200,NULL,0,0.04,9KQS1oYd-8CgJ
K16Kl0Tl-AaR1,Medical,A,3000,6.92,0,0.05,K16Kl0Tl-AaR1
P4PSwPTh-pgY7,Education,E,13750,16.7,0,0.17,P4PSwPTh-pgY7
eC4mPM5X-9Rgl,Venture,G,18000,22.48,1,0.06,eC4mPM5X-9Rgl
Ksb4HY3D-fjen,Debtconsolidation,B,14000,10.37,0,0.11,Ksb4HY3D-fjen
su2UCzq1-lJCg,Venture,B,20000,9.62,0,0.32,su2UCzq1-lJCg
aSx7gsB7-55uF,Venture,B,15000,10.38,0,0.2,aSx7gsB7-55uF
QU5n4N3A-mdGf,Venture,A,8400,7.29,0,0.14,QU5n4N3A-mdGf
A8TABTs3-PsNA,Education,B,2800,12.18,1,0.03,A8TABTs3-PsNA
rSmk3Csr-eAgu,Education,A,5000,7.75,0,0.11,rSmk3Csr-eAgu
ytJcvryf-YEWf,Personal,B,8400,12.18,0,0.22,ytJcvryf-YEWf
MAlj8w85-oamA,Debtconsolidation,B,20800,12.21,0,0.3,MAlj8w85-oamA
YPkpxHwn-mwoZ,Education,C,1500,13.92,1,0.03,YPkpxHwn-mwoZ
BEPBuqiO-P8QN,Venture,D,6000,NULL,0,0.12,BEPBuqiO-P8QN
Yigun4n2-xXpQ,Venture,C,21600,13.49,1,0.4,Yigun4n2-xXpQ
ZDkU6ES1-9zR1,Venture,A,3000,5.42,0,0.07,ZDkU6ES1-9zR1
HgYeyqDD-TNQq,Homeimprovement,B,4875,10.74,0,0.08,HgYeyqDD-TNQq
jbCuEdAa-iqOd,Homeimprovement,C,4550,13.57,0,0.04,jbCuEdAa-iqOd
dxvuKkQN-O457,Venture,C,4000,14.22,1,0.24,dxvuKkQN-O457
sGpeUwtv-icgl,Debtconsolidation,B,NULL,17.93,1,0.04,sGpeUwtv-icgl
fZB5JdUo-U8z4,Venture,B,3000,11.12,0,0.1,fZB5JdUo-U8z4
8SRPyewh-6ES5,Personal,B,3000,10.25,0,0.07,8SRPyewh-6ES5
wMHH72pO-fkuO,Education,A,7000,8.94,1,0.18,wMHH72pO-fkuO
ErITXeA8-GwBm,Education,A,8550,6.91,0,0.11,ErITXeA8-GwBm
1b06ApyU-gsYk,Venture,C,15000,15.96,0,0.16,1b06ApyU-gsYk
u7FTmbTA-jK6o,Medical,B,11500,9.99,0,0.17,u7FTmbTA-jK6o
y2U2woxo-U5Jm,Personal,C,20000,NULL,1,0.34,y2U2woxo-U5Jm
UnKhEJoo-s7Ho,Medical,C,15000,13.92,0,0.43,UnKhEJoo-s7Ho
7Ddc2LzG-NU3x,Venture,A,20000,6.91,0,0.14,7Ddc2LzG-NU3x
hcDNiCfN-EZem,Debtconsolidation,A,3600,6.62,1,0.15,hcDNiCfN-EZem
y7hPzBud-TSip,Medical,A,10025,5.42,0,0.22,y7hPzBud-TSip
bKIXwz8I-CW56,Education,B,6000,10.99,0,0.11,bKIXwz8I-CW56
vnHFnxfD-WxIi,Medical,A,5000,6.92,0,0.13,vnHFnxfD-WxIi
nkSZYJx4-06v3,Personal,D,20000,16,1,0.37,nkSZYJx4-06v3
QGRnukUT-N6ZG,Medical,A,8000,6.54,0,0.08,QGRnukUT-N6ZG
M9kZhTzz-BiIr,Medical,B,20000,11.36,1,0.44,M9kZhTzz-BiIr
fz3GhwzW-i6Os,Personal,D,12000,14.74,1,0.24,fz3GhwzW-i6Os
0S6JT8RZ-JGR5,Education,C,7500,17.04,0,0.16,0S6JT8RZ-JGR5
tqBdLiDg-teRQ,Medical,C,3500,12.98,0,0.08,tqBdLiDg-teRQ
2saMS8cG-YfS7,Debtconsolidation,C,1000,13.72,0,0.03,2saMS8cG-YfS7
M3i6Qqxb-FRCv,Homeimprovement,B,6000,11.58,0,0.16,M3i6Qqxb-FRCv
HP1Ba4AO-P4UP,Medical,C,14000,12.23,0,0.15,HP1Ba4AO-P4UP
TmbcgLoZ-td24,Education,A,5000,6.17,0,0.06,TmbcgLoZ-td24
1psYlCrD-7ZT5,Venture,D,17000,15.65,0,0.18,1psYlCrD-7ZT5
0l0eXsDs-cDGh,Debtconsolidation,C,3000,12.68,1,0.2,0l0eXsDs-cDGh
NTIzFvW9-O1FN,Education,D,9000,14.54,0,0.21,NTIzFvW9-O1FN
oXLnKBnv-FJso,Debtconsolidation,A,12000,6.62,0,0.2,oXLnKBnv-FJso
sAlJ4Wnj-xjwR,Homeimprovement,D,19600,16.07,1,0.28,sAlJ4Wnj-xjwR
dbkmnflQ-I0Yd,Venture,C,14000,13.92,0,0.19,dbkmnflQ-I0Yd
fllaKaiE-OFul,Personal,C,10000,NULL,0,0.04,fllaKaiE-OFul
n2eJ67PY-Ghg6,Debtconsolidation,F,15000,17.26,1,0.09,n2eJ67PY-Ghg6
1skBme0G-CsJS,Education,A,8000,7.9,0,0.12,1skBme0G-CsJS
nKssOdNR-mGik,Venture,D,10000,14.42,0,0.18,nKssOdNR-mGik
w3MOpUvn-yWzC,Medical,C,9600,13.79,0,0.09,w3MOpUvn-yWzC
q8wGtcq1-I9fC,Education,C,1000,13.98,0,0.03,q8wGtcq1-I9fC
ux3OXrgZ-EJ5k,Medical,B,10000,NULL,1,0.27,ux3OXrgZ-EJ5k
cTdSANTh-glr6,Personal,A,6000,7.49,0,0.04,cTdSANTh-glr6
TOL70hGg-Asys,Education,F,16000,18.67,1,0.3,TOL70hGg-Asys
sSO7SKr6-eN2C,Personal,B,6000,12.21,0,0.15,sSO7SKr6-eN2C
D6lfimop-fgHP,Venture,C,4500,NULL,0,0.18,D6lfimop-fgHP
5awHrtXW-RvE1,Education,B,4000,11.11,0,0.09,5awHrtXW-RvE1
HcWCa3hm-2IQh,Medical,B,1500,11.86,0,0.07,HcWCa3hm-2IQh
LPJIk4fp-LdOX,Debtconsolidation,B,7250,11.99,0,0.15,LPJIk4fp-LdOX
xz4GJd9M-2bCA,Venture,B,6000,11.48,0,0.17,xz4GJd9M-2bCA
7iLfGilj-ATaY,Education,B,4000,10.59,0,0.11,7iLfGilj-ATaY
SO9ouCxQ-1SfJ,Education,A,3700,NULL,0,0.06,SO9ouCxQ-1SfJ
qFhCRdDO-ogbo,Venture,D,1600,15.62,1,0.03,qFhCRdDO-ogbo
LMaq9jH1-vlN0,Medical,D,25000,14.59,1,0.08,LMaq9jH1-vlN0
OWRReDSD-DbWw,Personal,B,25000,10.36,0,0.17,OWRReDSD-DbWw
UgKRMXBt-zo6t,Homeimprovement,C,14400,12.98,0,0.2,UgKRMXBt-zo6t
d53XU5bS-x9mu,Debtconsolidation,C,5800,14.72,1,0.32,d53XU5bS-x9mu
jD7yU1yx-Y6Op,Medical,B,13625,NULL,0,0.21,jD7yU1yx-Y6Op
MYzyII9d-zZJC,Medical,B,2000,9.25,0,0.05,MYzyII9d-zZJC
OpdjQ9l3-FvSU,Debtconsolidation,A,4400,7.29,0,0.05,OpdjQ9l3-FvSU
01FIHHMh-j1PZ,Personal,B,15000,9.99,1,0.17,01FIHHMh-j1PZ
AXjT6S8F-NSfU,Education,A,14500,5.99,0,0.21,AXjT6S8F-NSfU
DxxAwHgB-4olS,Education,C,8600,13.11,0,0.08,DxxAwHgB-4olS
LOpzFbtl-JnWC,Debtconsolidation,B,9600,10.37,0,0.1,LOpzFbtl-JnWC
DfME09Qs-3cRv,Medical,B,2400,10.36,0,0.11,DfME09Qs-3cRv
utK7UwOM-S9Df,Debtconsolidation,A,18800,6.99,1,0.34,utK7UwOM-S9Df
ISfuyXle-jbxS,,C,25000,15.05,1,0.23,ISfuyXle-jbxS
kzjWMw9Q-kGcb,Venture,A,3500,5.42,0,0.09,kzjWMw9Q-kGcb
o4P4s9g8-zrLp,Debtconsolidation,A,1500,9.63,0,0.06,o4P4s9g8-zrLp
HEmRZJXu-1FNJ,Personal,B,2000,12.69,1,0.05,HEmRZJXu-1FNJ
MnDnURo9-Lz1m,Personal,C,10000,13.06,0,0.05,MnDnURo9-Lz1m
iUQab0fp-vSK6,Education,B,6000,10.59,1,0.31,iUQab0fp-vSK6
RTbjwdKo-55KN,Personal,D,12000,16.49,0,0.18,RTbjwdKo-55KN
aaGbBjHn-krcg,Medical,A,15000,6.54,0,0.19,aaGbBjHn-krcg
Giha1j5P-YEIW,Venture,C,2000,14.27,0,0.05,Giha1j5P-YEIW
7uyTwBoP-8CCi,Venture,E,24000,NULL,0,0.19,7uyTwBoP-8CCi
BHHUzeUi-IwLJ,Venture,A,7500,7.51,0,0.16,BHHUzeUi-IwLJ
kx9sDgZb-827H,Venture,A,8000,6.54,0,0.11,kx9sDgZb-827H
DHJArlGz-JOP3,Education,C,7500,13.49,0,0.2,DHJArlGz-JOP3
iIf86OEu-GLlG,Venture,B,4500,12.42,0,0.07,iIf86OEu-GLlG
ffr3kplw-61FF,Homeimprovement,D,20000,16,1,0.2,ffr3kplw-61FF
ydYE7SYm-hKyp,Debtconsolidation,C,4800,NULL,1,0.08,ydYE7SYm-hKyp
kLkL7ii7-hQIK,Personal,A,5000,8.9,0,0.14,kLkL7ii7-hQIK
pcXrO4Sg-Qy0n,Debtconsolidation,C,17000,14.72,1,0.38,pcXrO4Sg-Qy0n
GRXMymHH-Yzcw,Personal,D,5000,14.84,1,0.08,GRXMymHH-Yzcw
eEAFzKAT-114R,Education,C,5000,NULL,0,0.17,eEAFzKAT-114R
sMko0AJj-KvAj,Venture,A,2600,8.9,0,0.01,sMko0AJj-KvAj
MfM5t0WA-W5sc,Homeimprovement,C,8000,13.49,0,0.21,MfM5t0WA-W5sc
tWax74CS-lnxg,Education,B,2000,10.65,0,0.12,tWax74CS-lnxg
6JLxrtBz-RKEW,Homeimprovement,,5000,NULL,0,0.08,6JLxrtBz-RKEW
pTnIMdPf-1HeC,Education,A,12800,5.79,0,0.26,pTnIMdPf-1HeC
c3mEtu6o-H9ec,Personal,D,3000,17.27,1,0.07,c3mEtu6o-H9ec
NiMQUqJb-4jO6,Homeimprovement,B,15000,10.37,0,0.12,NiMQUqJb-4jO6
deDI1e33-E6cd,Venture,B,21000,12.62,0,0.14,deDI1e33-E6cd
5nULtsf0-1Tmd,Education,B,5600,9.99,1,0.19,5nULtsf0-1Tmd
w1PEWh4n-imOZ,Personal,A,2500,6.76,0,0.09,w1PEWh4n-imOZ
1ZwitXqz-9HAO,Personal,B,1500,11.71,1,0.07,1ZwitXqz-9HAO
2Zi4ufhx-BEdT,Venture,B,10000,NULL,0,0.28,2Zi4ufhx-BEdT
5T3AAKXE-WmTY,Education,C,15000,13.16,0,0.29,5T3AAKXE-WmTY
Ymltrdzb-x6C8,Medical,C,7200,13.49,0,0.17,Ymltrdzb-x6C8
Ip1vGIMA-8HCG,Debtconsolidation,A,2500,NULL,0,0.09,Ip1vGIMA-8HCG
WyPbEjRj-nac8,Education,B,8000,10.38,0,0.2,WyPbEjRj-nac8
ZtkAcbcU-44TF,Debtconsolidation,C,4000,12.98,0,0.12,ZtkAcbcU-44TF
