id_cliente,id_emprestimo,id_historico,tipo_imovel,motivo_emprestimo,grupo,idade,salario,tempo_trabalhando,valor_emprestimo,juros,emp_sal,tempo_cliente,INADIMPLENCIA,RISCO_INADIMPLENCIA
eBSwfarm-nHHh,jLC61MlD-Hf6s,GsbbMGf6-0ClM,financiado,risco,B,30,54600,11,2500,9.99,0.05,7,0.0,0
mZHwzp41-0urX,RBNYpeYP-IHj5,iaLw7h52-4BKC,alugado,ensino,A,23,65000,0,6000,9.63,0.09,3,0.0,0
b6j2dWE3-9tbo,x06EDX1Y-Ngs8,3e6xPxoE-3YIp,financiado,ensino,C,24,62000,8,10000,13.99,0.16,4,1.0,0
SWnumuJP-R9u6,P3p8Q0Qh-R8wB,1c8LLvH1-sB1J,alugado,risco,A,26,42000,6,5000,7.29,0.12,2,0.0,0
qMWNAtjC-UEKs,SZ9HoWIv-EOky,M18X3Bzj-tprW,financiado,ensino,B,28,84000,0,1000,9.99,0.01,10,0.0,0
Wwnqyc13-mbbX,kHeX0Qcf-bJWl,2Qyvcowm-Io18,financiado,reforma,D,40,48000,2,8000,15.95,0.17,11,0.0,0
d4wU2Xmg-38Bt,WCobLvZq-fwds,TWz31g7g-IoYq,financiado,quitar,B,27,46028,8,18000,10.74,0.39,9,0.0,0
ISHObnaR-s7jz,p6hnQZLn-wyEQ,lZtsQoA7-rfvJ,financiado,reforma,A,30,44000,14,11000,8.0,0.25,5,0.0,0
evulGnPP-cQOe,IqSQpXNc-eJFs,MlBxHyX6-JfvN,alugado,risco,D,25,30840,2,11200,17.27,0.36,4,0.0,1
sIAKvQtX-eYxi,Bs7YczhM-Crjz,kyzc3Pn6-0ERd,alugado,reforma,B,35,65412,12,19000,11.14,0.29,7,0.0,0
6PdGUJ2z-G1Zn,moKnSZQU-XnUd,uRTCWxjZ-RSwY,financiado,risco,C,46,74500,0,10500,12.09,0.14,13,0.0,0
Wm7On6Ki-70Ch,pCJe9k4z-MMyE,ZWWMZvTm-H5EC,financiado,pessoal,A,21,51000,5,6000,7.88,0.12,2,0.0,0
N23ixIqU-bJQk,obsFNupj-Qu6r,a7kg4LaI-lcD9,alugado,quitar,C,41,42000,5,2000,13.23,0.05,15,1.0,0
fCmqKI1b-PsE7,MT3x2xn7-OsKn,hldkKS2M-NteW,financiado,saude,B,23,48600,5,6000,11.86,0.12,4,0.0,0
NlbtCDLt-KvFp,NvCLi7oD-DBvb,gXTnlWDJ-nicG,financiado,ensino,A,24,82000,1,7500,8.32,0.09,3,0.0,0
bkr0Ez5g-yJTr,kdAF1gQX-GdeQ,UHnWxHm9-d1yv,alugado,pessoal,B,27,47000,6,3000,10.74,0.06,5,0.0,0
mR8kIkLs-Ljve,cFUht4KT-qHIt,9bdLpTYt-kuEe,alugado,saude,C,21,35000,5,11300,13.49,0.32,3,0.0,1
TaoOOWNJ-dUCa,UWnmhXeE-eShz,DNQSPIDF-MLC0,alugado,ensino,A,23,60000,2,8000,8.94,0.13,3,0.0,0
AnAG7N3k-Awiz,CuOot00e-CwWd,5Zp33wS6-6jZj,outro,risco,C,22,58000,3,15000,13.79,0.26,2,1.0,0
jIFsWb9G-1sw5,eqEFGchc-LDPT,aJ0mSywD-Kpyi,alugado,ensino,B,22,54000,6,9975,11.48,0.18,4,0.0,1
2ebYikdX-Na9z,jE0wtDbz-k3Y9,7GljLUnh-u1Jx,alugado,saude,B,30,45000,0,8500,11.89,0.19,7,0.0,0
5o200Spk-sus3,GXBK5U5v-De5v,MZSevAAY-Za04,alugado,reforma,E,24,83100,5,5000,16.35,0.06,3,0.0,0
a5jUPnG9-MSDB,rRqKhmcl-Y8U0,PD7ai4pc-m2Z3,financiado,ensino,A,24,65000,1,8500,7.51,0.13,2,0.0,0
fYoLyXBy-2p1k,ojsSOXHW-rFKC,Ghax87ki-eC7S,financiado,ensino,D,25,63000,0,25000,13.87,0.4,2,0.0,0
gv8kBhW3-t5TJ,JyIxnoNx-swN7,LpDpTZZE-KOmt,financiado,ensino,D,24,40800,1,6000,12.92,0.15,3,0.0,0
mtNiDpep-opQn,rTkpQPHu-X8YZ,4KHL1Prk-2tBL,financiado,quitar,A,22,148000,6,15000,7.66,0.1,4,0.0,0
zQPRadWm-XBEC,R17vGEq5-KJLS,kFdNhDiT-9IPa,alugado,saude,C,25,51780,8,12000,13.47,0.23,3,0.0,1
3t0KDitZ-wiwc,Fw1BK4iE-bDG2,ulchLJ9B-FnAX,financiado,pessoal,D,33,66000,2,20000,12.61,0.3,5,1.0,0
Ic71ZwGh-ErKm,dwCHa4uy-aRle,WdvuzOUo-qupQ,alugado,pessoal,E,28,42000,1,3200,16.32,0.08,8,1.0,1
khXlvjcg-Q8SA,q9iST4aJ-djgg,432xahcb-MQoT,alugado,saude,C,24,24000,5,5500,14.27,0.23,2,0.0,0
2mYFpZie-awHI,OG3lUkqF-RYqF,xxLsz551-Hwoy,alugado,risco,B,23,40000,1,15000,11.71,0.38,3,0.0,1
r2cNiXhG-cKx6,rpLY4r7o-yP3P,rNhs2ot5-MuR4,alugado,ensino,B,23,65000,7,3600,10.59,0.06,3,0.0,0
Y0yoTXgd-wloT,w07kLOLl-hTHm,sD3291Ae-mbUy,alugado,saude,A,24,100000,4,15000,7.49,0.15,2,0.0,0
Diw5O0Ht-r5Hy,mQGByEUU-J1Lq,uo8zta6s-TJ2g,alugado,quitar,A,31,33000,1,2000,5.79,0.06,5,0.0,0
8nblS6YS-rgAN,egUqxqwC-XoxA,W1dUfRhc-oSe5,alugado,quitar,A,23,124000,3,6800,6.03,0.05,2,0.0,0
Cdk9LCBr-G1Ph,Cp8NpXtx-qqaG,oGTrgvXc-jPJk,alugado,quitar,B,31,50100,5,6000,10.0,0.12,5,0.0,0
rypqOTAk-p4lS,51OUUL1F-pZUI,4qzTRaiS-e26x,financiado,reforma,C,30,32000,4,6625,14.79,0.21,10,0.0,0
IEoqq6Yy-YI63,FAPrqCaa-BJ5y,7QMeAzLj-gjD9,alugado,quitar,C,29,160000,0,15000,13.04,0.09,5,0.0,0
EeUHMx43-lYef,rgoREZsG-nS03,SAsYgOvA-sSfy,financiado,risco,A,22,36600,2,9950,7.29,0.27,3,0.0,0
qQeGAjZz-rYBL,EqmSF11U-ECKw,Nb6ZeqjB-ISbh,financiado,ensino,A,23,117696,2,15000,6.03,0.13,3,0.0,0
QB0wKjAZ-MPFg,qxn5XPwi-Ili0,X8PlyzpD-7PuC,alugado,quitar,C,26,48000,2,6400,13.47,0.13,3,1.0,0
h8ftMDHm-ZO8o,IRihvo2v-Ma4F,KQ1Teuaz-c6B2,alugado,quitar,D,22,21600,1,2000,16.89,0.09,2,0.0,1
PfIkAfWM-nQ86,v1is0yeA-Scb9,d5pcmyAh-JLBu,financiado,ensino,A,27,27600,2,3500,6.99,0.13,9,0.0,0
Y7apa6wE-KEo1,dIhZAEB9-4L0q,9uuhz0Ut-Gsq0,alugado,quitar,A,26,30000,3,6000,7.74,0.2,3,0.0,0
PPlJYCOs-rZAg,ZhR1vC3y-Y8pW,9prcbzBB-hYsf,financiado,risco,B,22,65000,2,10000,11.11,0.15,3,0.0,0
98rwWfAy-gFC4,xjh2KZhe-UzWg,49xmdupp-TOZ9,alugado,risco,C,22,140000,4,15000,14.17,0.11,3,1.0,0
xCOGk4J1-i859,2v6pm6Ao-bsw9,HzOQferP-gED6,financiado,reforma,A,28,76000,12,5000,8.94,0.07,5,0.0,1
itKfBUm8-CMs7,ASaT8RTp-ccBX,So9UfSXU-oih2,financiado,quitar,C,25,105000,9,12000,13.48,0.11,3,0.0,0
l9wmBtEl-IZp7,FJnklBJY-AzQT,YDSUC9pB-BMiR,alugado,ensino,C,21,72500,3,14000,13.49,0.19,3,1.0,0
mlWpwMHc-S940,Y2cv5EHW-jgAb,pSZQzIa7-E0Le,alugado,quitar,C,32,175000,3,20000,13.49,0.11,8,1.0,0
Jy0ZwdHJ-IMJk,yA7Qb2qp-z3hb,WpujaMSJ-k3ag,alugado,risco,B,40,38000,16,11000,10.37,0.29,11,0.0,0
zxdfGbds-OIdJ,dIr4ZCQn-BbIR,PhTM5g7P-ZHMr,alugado,ensino,B,23,95000,0,14000,12.69,0.15,2,0.0,0
bZB85yFI-xJzA,Z7ScPgda-DE3F,UTOIMF8Y-SUfw,financiado,ensino,F,24,120000,1,25000,18.53,0.21,2,0.0,0
kUuZs7Xk-6m4I,Odl6ZTyY-tmj0,6POt0o9y-cn5H,financiado,risco,B,24,40000,2,10000,11.83,0.25,3,0.0,0
lzvaetII-Chod,OF766QBH-3znu,S7h8AiBy-tYcq,alugado,saude,C,26,70000,9,16525,13.92,0.24,2,1.0,0
RWk1L5Xp-e3Kb,9xQMBGvh-xBIx,UY5pSOS9-6Fbt,alugado,ensino,B,34,52000,1,6000,12.53,0.12,9,0.0,0
POtsMTCb-OKty,E3XWehNy-trsh,uTcYAmFj-H5pq,alugado,ensino,E,22,30000,2,5300,17.99,0.18,4,1.0,1
dmPCDO9M-724T,Czg50Mjn-6AkH,AjstWxFP-FT85,financiado,risco,C,32,90301,2,15000,13.47,0.17,6,1.0,0
QZkEY61G-8FY9,rMWSJwA7-ZfYg,ADDO3L8S-huUf,financiado,ensino,B,32,60000,11,15000,11.86,0.25,6,0.0,0
qytdkxId-GlEu,B0QS0lLD-yMLt,FbxXonGb-mdEA,alugado,saude,C,29,37920,2,12000,13.48,0.32,8,0.0,1
xDrQRqbb-PIMp,kUwvgdsY-ICw8,D5JZyRP4-41nF,alugado,ensino,A,29,50000,6,3000,7.29,0.06,10,0.0,0
buTRyu8E-3IRL,dWAbSFLp-YN78,mY9Zm8i5-0Alw,alugado,pessoal,A,21,45000,3,3200,6.54,0.07,4,0.0,0
Q3nZAB1B-CpNF,APGoyjNJ-hY5e,sQhMhLLU-bla4,financiado,quitar,A,23,97000,4,16000,6.62,0.16,2,0.0,0
HYRvIacY-g1Rh,urOMY1nD-MYFk,tzv1CwsL-H9w5,financiado,risco,C,24,85000,8,10000,12.99,0.12,4,1.0,0
73Iegqsv-EkgJ,HiLuPwZU-lYSP,tymoqtQI-mXLb,financiado,ensino,D,37,200000,3,10000,13.8,0.05,16,0.0,0
0MicLJxf-sK0K,xhktTLm9-rxzj,TEGNKikG-Xnpi,alugado,pessoal,A,21,40800,1,10400,9.32,0.25,3,0.0,0
Icm45cax-1Cod,U10C0v5U-C5kT,g91HTunT-8E9s,alugado,risco,D,28,63000,4,20000,14.61,0.32,9,1.0,1
kHIGW70O-CwcW,PIX2cQm8-enxh,TDylX9aK-dZmu,financiado,quitar,A,30,66560,10,2500,6.39,0.04,7,0.0,0
PGY9PM7y-SqoL,bm0jYjYm-jywv,Dklqe120-xuMl,alugado,risco,B,26,45243,3,4800,9.25,0.11,2,0.0,0
jeLzpvDi-HbHF,9DdhJ9nE-nq9x,dfm8QR8i-dsEx,alugado,risco,D,24,30972,1,2000,16.29,0.06,2,0.0,1
tIf8XfFI-ZZRZ,fMH8M5tS-IT4z,lnRUoKNb-qNWa,financiado,reforma,B,28,52692,0,4500,11.89,0.09,8,0.0,0
Z36JCprG-SfEU,MF7aOJ8F-l19j,KTHRzEtY-PlyK,alugado,reforma,A,25,55000,9,13000,7.51,0.24,4,0.0,0
12kEmaJF-k2fU,Mh25PfGN-gkvg,9fXYtwYK-C8XO,alugado,saude,B,21,34800,3,2000,11.71,0.06,3,0.0,0
ctEKiES7-rrNN,R6v8DlOI-NpAM,dcGQAf05-GTih,alugado,saude,B,30,45200,0,4000,10.59,0.09,8,0.0,0
Wl7BWKEX-gK87,tjUinP0i-4Lhn,BsLlEGgW-LHe1,alugado,reforma,A,31,94527,7,11000,7.49,0.12,9,0.0,0
cesmAq9W-TgMh,YI3t0yhe-xClK,LiFrvDpO-USoQ,financiado,quitar,A,37,80000,8,13000,6.62,0.16,16,0.0,0
HLQaN7H7-pbe4,2R7W2IAm-StWW,Ssz0p68N-jvLq,alugado,risco,A,32,60000,4,10000,7.51,0.17,9,0.0,0
E8iq6fLK-mtxo,0bi8JIo3-cQRd,zPcTal3o-ROjP,financiado,saude,B,24,40000,1,7500,12.42,0.19,4,0.0,0
x46ll3OU-gq9L,Fi3Bs177-oz5J,uBJD6BiU-m7yr,financiado,pessoal,A,30,78111,5,25000,7.51,0.32,7,0.0,1
EeEOoHoW-nCEA,pCm7m2g5-5A63,4H9bawiM-BsP8,financiado,ensino,A,26,48000,0,15000,5.99,0.31,2,0.0,1
sayxejAk-hABY,U9c5BmQm-gUIl,qkddqUta-cNli,alugado,ensino,B,25,46000,5,7000,10.25,0.15,3,0.0,0
7epXulyT-Xr4x,TdukOePe-HNPA,J2ncjBw1-4fq1,financiado,reforma,A,32,99996,16,7000,7.14,0.07,9,0.0,0
Xm7FQTWj-ERa1,pKowf0tC-WpUq,w1SBprds-adw3,proprio,risco,A,25,150000,0,14400,8.9,0.1,4,0.0,0
78xbWZdX-Fvq7,La1zTig2-bh20,PCvU7yBc-UUMh,alugado,saude,C,30,75000,6,12325,12.73,0.16,6,0.0,0
tQE8hIFs-2Q4f,oWcDJuDO-AAdN,heJSxSe6-gfHn,alugado,quitar,B,27,37800,1,13000,11.83,0.34,5,0.0,1
C2MfUolH-bXFG,8KR3CYuG-yTxE,sG5jOaY5-Z8PF,alugado,risco,D,31,138000,0,25000,13.24,0.18,7,0.0,1
RCvhQtO9-PC28,Y6BYiRox-kjQn,vS7xDInS-rDUZ,alugado,ensino,B,22,75000,2,19600,12.42,0.26,3,0.0,0
wYs7gNdw-SQvZ,umtMHIQx-DB2B,HyXXZXxu-Om1p,alugado,ensino,B,28,58000,12,24000,10.75,0.41,10,0.0,1
s9BchgTX-HLTL,B7MPNi4d-YWbv,nlteJDwb-NoFe,alugado,saude,C,29,32000,3,11500,14.22,0.36,7,0.0,1
UOqyub4Q-QGrc,FLP6m5qA-BkUF,OORCZIHy-rSqQ,alugado,saude,C,31,10800,4,2000,14.72,0.19,6,1.0,1
8MotN102-IB7m,gKX5Xbjb-0xoO,Asfb2TYU-8piK,proprio,risco,C,33,41196,0,3300,12.99,0.08,7,0.0,0
rJi6SIpT-E80d,7K8Idg0e-aL1t,J8T4lKfc-AMvR,alugado,pessoal,B,29,52000,11,4500,9.91,0.09,10,0.0,0
08rX5Qdc-ufb0,0sFrQD5Y-agj2,6rafzTfN-8awI,alugado,ensino,A,23,45312,3,13500,7.88,0.3,3,0.0,0
PZOLQvtn-mwCp,OE0wJkzg-d2iL,ln4brRA7-8Kus,alugado,ensino,B,22,37392,1,12000,10.62,0.32,2,0.0,1
NFXdWKq6-YrWo,lJZLomN5-04nx,FqqytcGY-qDek,financiado,quitar,A,26,62000,1,8400,6.62,0.14,4,0.0,0
yzTQxtwy-Zh8T,p1aCX9pf-NIaN,71eQPeN0-BiEB,proprio,risco,B,28,120000,7,5000,10.65,0.04,6,0.0,0
8wjb0dmR-y1AG,KZ79AkPE-RovQ,Jkq537sA-vyOi,alugado,reforma,F,23,44000,0,13000,17.26,0.3,3,1.0,1
4cznJjuN-Hdz8,JJ6q4Orn-919W,3C2w00Ay-hBon,alugado,risco,A,25,68000,0,4000,6.76,0.06,2,0.0,0
WzjuJYhp-Qv1p,erMTm2K8-3SFb,eCa7H311-q3Xe,alugado,quitar,A,27,45000,11,13000,8.94,0.29,6,0.0,0
zTbRXYrX-RnPU,aNEk9kE4-62pm,oZrj9MUf-1SEX,financiado,quitar,C,24,55000,4,1600,13.79,0.03,2,0.0,0
LF1wHk7c-Yexc,clHWKGLT-1q77,kcJLkLiL-uUg1,financiado,risco,D,25,105000,6,6500,13.87,0.06,3,1.0,0
fhwNwAx5-P8cK,A3XK6oS1-lJM8,DWrkz5fv-IIRg,financiado,quitar,A,23,30000,3,3800,5.79,0.13,3,0.0,0
6wT74Pyp-0f1t,h8WSx1Wy-cAvG,XrBjxDUY-AgEX,alugado,saude,B,30,52416,13,2200,10.99,0.04,8,0.0,0
MZxjAZ9x-vpnM,6KzT2gvR-E9HL,9LMzh2eS-4xkB,alugado,pessoal,B,21,65000,5,16000,9.91,0.25,3,0.0,0
i4D54Oaj-a5eC,Ly60yZot-PE0k,B7op668N-qZZb,financiado,risco,A,26,65000,11,10950,7.88,0.17,2,0.0,0
PptOP3tx-8rOz,90Jwp3uF-wi4R,3OMDW36T-7SxS,alugado,risco,B,23,40000,7,10000,10.36,0.25,3,0.0,0
B2vgDbXz-yuhM,8fXSkX3c-bD7l,brs5zy8h-3H27,financiado,reforma,D,34,121000,8,12000,14.59,0.1,8,1.0,1
02PK093A-vWqM,ZaQyr6zo-EEnP,HYy7P6DU-8fhX,financiado,saude,C,22,62050,1,2000,13.35,0.03,4,1.0,1
SKJSd2Tw-PYoK,1ZAq6del-9PaZ,UjHicg5O-8SlN,financiado,ensino,A,22,35000,2,6000,7.49,0.17,4,0.0,0
KWBnZ7jr-jjO6,oLda6Lxc-Jvs7,nUCbAuP3-onGy,financiado,quitar,A,27,120000,10,7000,5.99,0.06,5,0.0,0
biLqOnxd-5hWp,vsEhMm1r-Y6pD,kFjNEAs5-4CPt,financiado,pessoal,B,22,84000,6,12000,11.99,0.14,3,0.0,0
EaWRHSw8-pki5,oB6CnXSv-aPHz,p9yWJqte-f3D3,alugado,reforma,D,26,30000,0,1500,14.61,0.05,3,1.0,1
t8RW98k2-pEQF,Qew5cBcl-Rm4d,kU53h8Dn-vYJM,alugado,risco,B,22,29000,4,6000,11.46,0.21,3,0.0,0
bURMhZG1-XRQA,cc20aexo-5yFL,Tze589LO-skSU,financiado,saude,C,23,149981,7,25000,12.98,0.17,3,0.0,0
FwamM7qG-pPmE,zP78RLso-2XrN,3LOr0WLu-TtkI,proprio,reforma,A,27,28800,0,13000,6.92,0.45,10,0.0,0
KTxtL1As-YnTF,3IaMyIPR-iQFO,ya3DjJmE-bxmW,financiado,saude,B,25,46000,5,6000,10.99,0.13,3,0.0,1
SQZkulbY-odHn,ptO36jFM-BvS1,JSOnlTcf-g2Pi,alugado,saude,A,42,50426,0,4200,7.49,0.08,14,0.0,0
grQ2DlJB-TseY,Iv6Xf3dl-guoy,mmRLnAcs-wzzZ,alugado,quitar,D,30,34000,2,1500,14.61,0.04,5,1.0,1
cwOvywrN-SkC6,ghh4FsyG-7EFw,qyzLqv0t-r6UH,alugado,pessoal,C,23,26000,1,4000,12.87,0.15,3,1.0,1
I2vdcuJL-xPe0,o2pXyxTB-17QE,ahb3mWO0-p0m5,alugado,ensino,B,26,24500,4,8875,10.0,0.36,3,0.0,1
OpyW21XF-yTJC,8h96z8zZ-WLLR,C3IK7SIt-Ey8f,financiado,quitar,D,29,44000,9,10000,14.74,0.23,5,0.0,1
gpOJE30Q-Acwi,QBzkvNpg-mJl1,azes2cda-ub9P,financiado,ensino,B,33,60000,2,2500,10.83,0.04,8,0.0,0
jR2D6gBQ-brpC,ljy90YEK-MBxh,BUziuPHa-wB0P,financiado,risco,D,22,75000,6,25000,14.96,0.33,3,1.0,0
nlj8LiPo-mvHp,gBSmMIi5-ga4b,HpGf2e5O-WLOq,financiado,reforma,A,41,76000,17,4800,5.42,0.06,16,0.0,0
FMKejfuE-6BQ0,MWDaasXu-2KT0,4z6Ii8x6-IQwc,financiado,ensino,D,35,60000,11,25000,15.31,0.42,6,0.0,0
meeECWZU-iz1J,Ao2jXP7F-22QN,J8swGv9j-aYs7,financiado,quitar,D,25,102996,4,20000,14.54,0.19,3,1.0,1
8vcolRqH-OMJD,I7B1zYhI-JCvG,QysOgTo0-fUv8,proprio,reforma,B,24,22800,3,4750,11.36,0.21,3,0.0,0
Bwm060nf-ylF8,JyLMafzk-MNlZ,65eX2snI-c3ST,alugado,ensino,E,27,34000,0,15000,16.35,0.44,10,1.0,1
WU530UqP-c2rT,0ASZ09Qx-qZZX,QGW1J1nF-CmSh,financiado,saude,A,28,52524,11,9200,9.32,0.18,7,0.0,0
Ehfb90J6-lgEC,QGSmgcFc-uymH,EvTLuC3g-3A3C,financiado,quitar,B,30,66000,15,15000,11.14,0.23,5,0.0,0
6wwUvbdo-uQ84,0E0CogGt-vdEs,06dl3QQD-ircH,alugado,saude,A,27,42000,2,6550,7.88,0.16,8,0.0,0
5eZeJpWt-GfbA,1SOYF3Hi-EpkZ,yljPoM8C-uA9O,alugado,risco,B,23,108000,4,4300,11.83,0.04,4,0.0,0
ulxnvgRe-DjXy,KhzUt8Y1-3tZk,pZy1r0y2-0n1a,alugado,quitar,D,33,18996,5,3250,16.32,0.17,7,0.0,1
lT8tbssw-2SZ1,i3QWkfUc-8xFz,SKYn43S9-Dwt1,financiado,reforma,A,26,45000,10,8000,6.99,0.18,2,0.0,0
IeMxy8sK-svzc,EuCpsFTN-Uw9m,kyG2UEU4-f8PB,financiado,ensino,D,21,30000,0,2000,14.46,0.07,4,1.0,0
pdI3akRA-fZSC,5wbFHa4I-UifU,gAMl8t6T-7W7d,alugado,ensino,A,22,90000,0,8000,7.49,0.09,3,0.0,0
98JEbmJX-kzKm,560kgZLU-KoG1,426WFG4W-n1kb,alugado,risco,D,23,43200,2,9100,13.24,0.21,2,0.0,1
glZHOXoO-LnBq,SFAhDJZ6-hZUG,rthUWi3G-Iwzs,proprio,saude,B,29,120000,5,8000,11.11,0.07,10,0.0,0
rKahoRpB-aBvT,mD52oiqx-JdYA,ekqxM5kx-bI49,financiado,pessoal,E,29,93000,9,20000,16.82,0.22,8,0.0,0
ykYbGB2J-eTmx,bK5tShC9-m20X,HlOau05S-5Xkf,alugado,reforma,C,39,55600,0,11500,13.22,0.21,11,0.0,0
PG7IDvmq-ygFR,B69fhYrs-4HYs,2j0i9Dd5-xt1c,alugado,risco,D,25,60000,3,7000,15.62,0.12,4,0.0,0
lXNaQI1y-Iwsv,XW4lDTCu-xphH,3TcnI7eb-CIhL,financiado,saude,A,27,45000,2,10000,6.17,0.22,9,0.0,0
H9E19hv9-D1AS,KkqPUXmc-z3Rt,pBwRsX63-zh3l,alugado,risco,B,28,61000,3,5000,10.37,0.08,7,0.0,0
l6mIZgsk-8sLC,aPhlKe5s-qU4Y,0gzEOS4j-Euqv,alugado,ensino,C,22,50985,4,11000,13.11,0.22,2,0.0,0
hh4M88bP-QnfB,i0ibl8Na-o9Li,MAFsmjEG-gRTb,financiado,saude,A,23,70200,3,5000,7.14,0.07,2,0.0,0
zDejeo3r-jWTv,C3fDza7W-6USh,0mQ11dqJ-Fd3P,alugado,risco,C,29,34000,13,2000,14.72,0.06,5,0.0,0
ilRUZ9Bs-DyPy,GhtcoWJv-Z2ig,I373zoLN-EzLi,alugado,risco,D,33,44000,5,8000,17.49,0.18,8,0.0,0
FJ7Xio4U-gwMJ,ZMspQ7bD-ja5M,w17ooMk5-5pLZ,alugado,ensino,B,27,120000,2,11050,12.69,0.09,6,0.0,0
0fm3ohOU-3NlO,4TnJ9lnb-pRbp,x3xbMeq3-UwlQ,alugado,pessoal,B,24,61000,8,11200,9.99,0.18,3,0.0,0
8brPnUgg-mYL8,oFNuMG0A-Z7sz,7P9fCXgk-Yf4D,financiado,reforma,A,33,117000,17,20000,6.17,0.17,6,0.0,0
8puD4og3-0TF3,1lnLwxlj-ouKK,fmCKyfxl-4MJ7,alugado,ensino,C,24,32000,2,3850,12.68,0.12,4,1.0,0
YF27qpFP-TjYF,mcARzBKM-MbwH,SzRZ4ebj-DygA,alugado,ensino,B,23,31500,7,1200,8.88,0.04,2,0.0,0
46RTOBBM-2bLS,nL1TuMem-78m4,m7tCl187-Oyb4,proprio,quitar,D,31,60000,3,5000,16.49,0.08,9,0.0,0
kyNC1ovI-caOd,oczI74WM-3Kx8,GvbtHLMx-JGrg,proprio,reforma,B,24,30000,6,7500,10.96,0.25,4,0.0,0
pCtFXRyE-9h7p,Kn9xtKFC-NpW1,b49lWd10-fsNS,financiado,pessoal,A,21,40000,5,5000,6.62,0.13,2,0.0,0
X8qHDOM4-FEN3,pwId3fNI-zXkK,Gm5S1nhI-qMsY,financiado,ensino,B,31,75000,3,12000,10.38,0.16,10,0.0,0
syUY1tTY-yhP8,QPAQAsCS-yxgv,v3676xeW-wJGX,alugado,quitar,B,24,82800,4,10000,10.59,0.12,3,0.0,0
ctXbGl4M-Xhsy,UYXTUaAc-Su1W,xnSwgtRB-tx6A,financiado,quitar,B,24,12960,0,4500,11.83,0.35,4,0.0,1
44JH1k9n-ZN5E,wDCrIbYR-9WdJ,b9WJ6ePf-UZz3,alugado,risco,C,30,48000,3,10000,12.87,0.21,8,1.0,0
7JFleZpY-yyNE,BGi9eLNs-2MLW,dvsxpX7d-snEa,alugado,reforma,C,25,150000,3,6000,13.48,0.04,2,0.0,0
i6WD0EJx-0tsP,s2Ie2wR1-ttiQ,6Dfyc2AU-IpfN,alugado,ensino,B,37,110000,12,25000,10.99,0.23,12,0.0,0
mOd5W71o-DaTJ,gZuHd40z-BBAw,Eln3Gb5C-0FBL,alugado,saude,B,23,78000,5,17000,10.99,0.22,3,0.0,0
9Oel3X0z-GnSe,b77e4EwW-Xiqn,xFnrnOo6-HgaY,financiado,risco,A,23,80000,7,4800,7.29,0.06,4,0.0,0
xdKKDWBF-9sdK,aDyPjLwF-gj6E,9S4GcctB-lUYW,alugado,quitar,C,23,52000,4,6000,14.22,0.12,4,0.0,0
g4Nb6hLQ-bgT0,EklLPKGf-2c2u,zMr5YDPR-W8x7,alugado,quitar,C,26,41000,3,6600,13.85,0.16,4,1.0,0
oGAbmQqy-6QoW,8wk1eX56-pDaE,wT1CPWwN-Jbth,financiado,reforma,B,27,90000,4,20000,12.42,0.22,10,0.0,0
p6PGLtzY-TfTl,JGekobOu-eda1,4eh9JtiT-i4E3,financiado,quitar,C,23,98000,7,20000,13.57,0.2,4,0.0,0
iUvaf3vf-Ms6K,sCUBsg0S-6aUs,oE7kI9QD-gAux,financiado,ensino,B,24,59500,0,4200,10.59,0.07,2,0.0,0
aOuSKEZq-GH0H,GPRp3eH7-SQjb,oW8lOas0-TBTQ,alugado,ensino,B,22,62364,2,10000,10.99,0.16,2,0.0,0
t0MYAEGg-DHHw,bhZThL8H-RhWj,IoRuU39I-eF8H,alugado,risco,B,37,12360,3,4000,9.99,0.32,13,0.0,1
HI7YyF0W-alNg,5lJYJXMF-doYF,8YLNuMSo-opgK,alugado,reforma,C,31,56000,15,3000,14.27,0.05,5,1.0,0
gQ2DT0Di-fXuD,1SdTPUcv-DtOt,hFrQkfdr-abTN,financiado,risco,A,28,100000,13,13000,8.59,0.13,5,0.0,0
mvqkNhpa-hYrT,yLsvnASL-Y5OF,wr5oAtl1-uS2K,alugado,quitar,A,23,44000,4,3000,7.66,0.07,4,0.0,1
3CS8CEHj-26rh,9c13h3gw-UW9c,pw90m4EE-GZDn,financiado,quitar,A,32,40000,16,16000,5.99,0.4,10,0.0,0
KRb0pOMu-yfky,SPHAlO3w-SeGJ,azzfX0ZB-NfAS,financiado,risco,A,23,69996,4,4000,8.0,0.06,2,0.0,0
jKl3POt2-1lnr,OgdtUY2u-brzZ,pEtU6AIw-NZKN,alugado,ensino,C,27,106000,11,3600,14.27,0.03,5,0.0,0
DGKTwz99-t1fZ,c15Zy3RF-AO7H,wmu4upL6-4rHD,alugado,pessoal,B,32,90000,2,25000,9.99,0.28,7,0.0,0
YEYdBmlK-8ELG,4PijoHxi-fy9K,710tvgvl-cRI7,financiado,reforma,C,29,119500,6,6800,13.16,0.06,10,1.0,0
BiOsRbk3-O26d,gmUO1Ghk-PlZj,b73xI3o6-LJyT,alugado,ensino,A,24,60000,4,12000,8.9,0.2,4,0.0,0
dgeGAMJD-viOC,PShUupMC-Bb4F,PmpydEMH-JwUT,alugado,reforma,B,28,77250,1,10000,9.2,0.13,8,0.0,0
