person_id,person_age,person_income,person_home_ownership,person_emp_length,person_id,loan_id,cb_id
xcjlTfou-k9Ts,25,59436,Mortgage,1,xcjlTfou-k9Ts,t92HUWI1-FFDp,zrsAMZO3-E3On
2sX3dxtI-g3Je,28,120000,Mortgage,12,2sX3dxtI-g3Je,x2IRvD23-XIyT,FzaEgZeB-QsJg
nxRoLnWy-IzmK,24,54000,Rent,3,nxRoLnWy-IzmK,JSOIZ2K0-dn4U,2xiRGB6w-YJWF
Av16eInu-f44T,25,73000,Rent,4,Av16eInu-f44T,AgRdYkor-FZPQ,UWWsnuG3-TGsc
Q7uiAuoZ-bHnG,38,151000,Mortgage,8,Q7uiAuoZ-bHnG,5Ngkzj2O-7LRT,OkfHLnwx-GWzO
7sm7f40M-YpjY,23,90000,Own,7,7sm7f40M-YpjY,SyINBkHa-vll5,5vCMRwNB-tCAD
gOkqXiBv-JD4W,21,19140,Rent,NULL,gOkqXiBv-JD4W,RZJeyM9H-4uT2,41CoFBHy-LlcK
fs39YjfD-yQMS,23,54000,Rent,2,fs39YjfD-yQMS,ukyBWzjQ-TP53,TPa0iz2u-3nms
3BKOi5jN-I6DF,27,39600,Mortgage,4,3BKOi5jN-I6DF,g4EFeAT9-HtQ2,Ncc3CbUr-wYJI
ry78wHa8-eG1m,22,25920,Mortgage,7,ry78wHa8-eG1m,G1yJHZEq-eaFW,gRXQtD8u-ydi2
wure6Quf-46Jj,23,57600,Mortgage,7,wure6Quf-46Jj,00FqoG9h-ZDPp,GN5txatz-cDq9
ePGnRsZ9-Xkxv,22,80000,Rent,3,ePGnRsZ9-Xkxv,2tF2XE85-tC3b,cKbx2N4L-eLcW
ixBmDmto-lHuI,25,62050,Mortgage,7,ixBmDmto-lHuI,iqPeeNE0-PUDI,D9M0oKmf-MQZb
XT57zp7z-4CTY,23,74000,Rent,3,XT57zp7z-4CTY,foSltLth-fdFN,nmq99B2B-oAoy
yFtij0Y4-p5ew,30,108000,Rent,2,yFtij0Y4-p5ew,94PtOUHa-oUrQ,Pj0dOZ3F-hLKh
PDJYwcLg-saP0,30,119000,Mortgage,14,PDJYwcLg-saP0,QyEHQpkR-KnNF,T06ciuFX-J1aU
ByQpWwxp-GJ7B,23,65004,Rent,0,ByQpWwxp-GJ7B,2qGb59de-43n3,FR2IQmFd-8Oak
HbbaK6cC-m81r,25,32004,Rent,0,HbbaK6cC-m81r,gHeeSs5x-Uoi4,gebmRLjK-zqOC
rzNq6tdO-JZ1t,22,45336,Rent,6,rzNq6tdO-JZ1t,A1qHasL2-1Py6,9dzh9iZ2-ywg9
DI4qEcXE-DJ7h,29,71000,Rent,1,DI4qEcXE-DJ7h,FTCRz4fa-T7hd,weTnWAAN-ApCO
NUDk8Y1Z-cxkt,22,24000,Own,1,NUDk8Y1Z-cxkt,YfQGFDZH-zTAd,Qiu96owX-0CmE
RIyp9owh-Hbng,27,125000,Mortgage,2,RIyp9owh-Hbng,H0iqjCcl-RsHI,0vTa7DN4-n9FQ
aS6XmYS9-Tim0,31,53329,Mortgage,6,aS6XmYS9-Tim0,IfUAgf5k-1hbb,cP0Ft2Zb-Dneh
OAFih2Qc-Maqn,30,21600,Rent,1,OAFih2Qc-Maqn,1ZwitXqz-9HAO,fpQMXQro-mlDv
EC0pXtQT-rCUP,52,52000,Mortgage,2,EC0pXtQT-rCUP,WkJ1uSnl-TUlN,5t0AUw8i-cr4z
9gkDwocE-24sH,24,70000,Own,NULL,9gkDwocE-24sH,8hJc1jBk-Qr3Q,h32wzLWx-8m1y
UOxz6f1s-nNet,30,90000,Rent,2,UOxz6f1s-nNet,uwX5gpYp-kwhT,i49qAADG-Wm3i
5xQMuiSy-t5Xs,33,44400,Mortgage,3,5xQMuiSy-t5Xs,l7QhGRMT-a0GF,9qbiWH40-hYCT
n2hAK1yZ-Xau4,37,133000,Rent,3,n2hAK1yZ-Xau4,K4q2TnHC-Ku9K,kz4ZolW6-SKur
lOUDsAlo-6qrA,30,60000,Mortgage,0,lOUDsAlo-6qrA,Q1OTseTD-ZMZ6,XbOc1Y1p-mdYE
LRtyG0dH-4SbD,24,36000,Rent,2,LRtyG0dH-4SbD,82UzyocM-3vhS,x06BLtgq-SzHN
qqFKwHgf-CWpi,23,38400,Mortgage,7,qqFKwHgf-CWpi,k9nFnbJt-Xewb,LqjsqTqP-LS4c
3nivdstW-Kre1,33,68000,Mortgage,NULL,3nivdstW-Kre1,K61rQ8oj-PR0t,1sEL6JfY-QWyc
G96klSMA-xe6Z,25,104000,Mortgage,9,G96klSMA-xe6Z,SC1D0vs4-xNuD,10ov1AqD-ALaS
3ssBLr7n-ye5A,32,64000,Rent,1,3ssBLr7n-ye5A,8M1MoxNe-otUe,okkGgdbp-9PRW
gpBoENtx-HPIq,28,124886,Mortgage,12,gpBoENtx-HPIq,6qxIHJnd-wZjJ,quaxUMGr-NQbq
CxTnpDNR-HzOU,21,52000,Rent,0,CxTnpDNR-HzOU,OuBBc7Jb-Nc5u,23yjov9a-il3S
2ArucmuD-su2S,34,33600,Mortgage,4,2ArucmuD-su2S,69e1wjMI-hGgI,trrfDi0Y-mGYk
Cg3P8d3M-XLNk,29,55000,Mortgage,4,Cg3P8d3M-XLNk,W59535YR-RmuA,4EUJngtP-QrS5
MM0sx4Sk-cGwG,26,96000,Mortgage,3,MM0sx4Sk-cGwG,Nt4QabCH-iMcA,7U2Yt6Fn-MlK1
7xwbDNQq-WhGJ,29,108000,Rent,11,7xwbDNQq-WhGJ,N6GO6u0L-qv7o,hCNhBN2X-rWy8
6yFcQCIO-FaHn,28,57000,Mortgage,13,6yFcQCIO-FaHn,WxdGxDoy-KMRv,CCdcrfG2-TLyg
491clhel-r6QN,24,54400,Mortgage,8,491clhel-r6QN,vBqQxCT6-Cp8J,qZFFgtOj-MfKf
B6vZmXh2-Mzzy,29,129996,Mortgage,0,B6vZmXh2-Mzzy,5dSaWCW6-hgCe,YSvjhGRO-8iu5
6ttBiXdJ-tAAO,23,55365,Mortgage,4,6ttBiXdJ-tAAO,oFkx7BuR-wbdE,w4wCcz7m-UbT6
ShSGOEFc-dX8i,25,19800,Rent,0,ShSGOEFc-dX8i,AggZqfcb-aMBO,4mIr3Jfl-NYeT
it0Rn4bd-u6Ov,25,18840,Mortgage,5,it0Rn4bd-u6Ov,YOE439hO-acgc,GrSI6zwL-fPy0
EbdLEF5p-GsRh,25,63000,Rent,3,EbdLEF5p-GsRh,ICXolQ5f-dnLG,BiiskElT-IXDL
ATmOFcyX-rjpp,37,95000,Rent,0,ATmOFcyX-rjpp,p7xifLIa-9lby,FkaC4f0a-GQss
5HJuMPMC-Sw6x,25,30000,Rent,6,5HJuMPMC-Sw6x,et0ZNFHN-ZybU,yhTHLWqs-lWIy
fLFDA6cI-5mDJ,23,30000,Rent,1,fLFDA6cI-5mDJ,CEIpbcQL-oYzC,ZCRZx6yI-tYu4
qPDPOI9C-aQJ0,43,50000,Rent,5,qPDPOI9C-aQJ0,ZEnWrkXg-A5iv,OUZMhx4d-9LRO
PPsmlege-KH2d,25,103000,Mortgage,4,PPsmlege-KH2d,bE6ePNKh-dZbg,ijhBButK-8trd
wFifEdge-hCbd,40,58500,Rent,3,wFifEdge-hCbd,9ePEejEN-sQoC,HzMNT7vv-l8bI
GzPDMfls-lK0r,25,42000,,3,GzPDMfls-lK0r,5fKKAIFa-Uu8i,Rw05MY1i-btMY
ZkkxWDpG-N438,22,25000,Rent,3,ZkkxWDpG-N438,gw7lXjxK-cQTf,vfnK2U2J-dpZg
NkSH4Tei-2wAR,34,20000,Rent,0,NkSH4Tei-2wAR,m6giyUGm-nAte,OrHor0eG-5jJs
swgSoPoM-N4Gq,26,55000,Mortgage,8,swgSoPoM-N4Gq,eflF1rzk-CO9i,Cj4zTxuo-zzS5
sXKp7Ph8-09qp,23,84000,Mortgage,7,sXKp7Ph8-09qp,m8RDF8Ac-NbOI,e0Uz2uBC-OgMc
0zxmNicC-9sdA,26,96000,Rent,6,0zxmNicC-9sdA,3rOGfixj-0Xt1,egH7sLLS-xT0d
a1WeBHvc-m76g,33,66500,Rent,13,a1WeBHvc-m76g,DCZtS24n-PHql,ypzaKtT7-xbwg
ukXqAkYK-OZkQ,26,35880,Rent,2,ukXqAkYK-OZkQ,dUDE9xnN-aP5M,8f0Ysrco-vU9Q
3UzKdQbt-PeAK,27,44004,Rent,4,3UzKdQbt-PeAK,7JZcCkh2-SJFS,EtHgikJc-0dOc
mtAiOfCn-eGm6,45,75000,Mortgage,7,mtAiOfCn-eGm6,Cz5a4JzZ-xOaz,Io14Rf6Q-2cdC
WsWG1wkA-9p9v,22,62000,Mortgage,6,WsWG1wkA-9p9v,jiL5TjCB-Gung,YTyI6lAG-6jjK
ZMajIqO6-UckS,30,134000,Mortgage,14,ZMajIqO6-UckS,U5fhPUJp-UOPm,LC8N8WFr-6h8J
SYGmgAig-zQNX,27,15120,Rent,6,SYGmgAig-zQNX,6gundMoE-1TJ3,wOc5KNNu-wwo3
vfNpzdOW-1T35,30,64800,Mortgage,7,vfNpzdOW-1T35,9F7yaxUb-Rkc8,FdtXJSHl-sJ0t
aHUdyajU-khaI,58,85000,Mortgage,0,aHUdyajU-khaI,c761KpPt-e2ng,FPDWkkT7-pgja
ooduUKI8-Bo60,23,42000,Mortgage,1,ooduUKI8-Bo60,QwBaW2Mb-htxT,DPK7TNbW-XPEI
Xpc81Qqf-nhHv,21,44000,Rent,6,Xpc81Qqf-nhHv,kgZdwWw1-myEw,hRYQGDZx-6Etk
MLhXGamu-cRrG,28,95000,Mortgage,5,MLhXGamu-cRrG,awPu8vU0-diFM,9WliRICX-WA1I
giFyKF4Z-pzIb,25,144996,Mortgage,9,giFyKF4Z-pzIb,PZgOSEUg-5QIa,X8aGARzs-RT7E
2JRDAjs1-52Kr,28,58600,Other,1,2JRDAjs1-52Kr,zxkOXY9z-rTZW,xu35fZ7o-pGXu
RJhkMdsX-lKAe,22,34000,Rent,0,RJhkMdsX-lKAe,kl12FPYp-QxSm,Zc9aIn81-aXjW
TqHRf90N-s4jF,24,127000,Mortgage,3,TqHRf90N-s4jF,sJPbMHv0-bSbx,nXnZG9i3-6QvE
WO5TJi8n-1cBT,32,84000,Mortgage,15,WO5TJi8n-1cBT,OdXjTU3G-XJ3k,SarA2bx0-qnir
oT2iUPC1-EZ5F,22,32000,Rent,5,oT2iUPC1-EZ5F,Hd07S3Zk-cxdw,N53J7ydh-icB9
pmC0vtnD-fsxt,23,45000,Rent,0,pmC0vtnD-fsxt,PMOrEpc0-XF2L,bsPTwPqX-gfa2
qzP33uEp-1Cx5,50,74400,Mortgage,5,qzP33uEp-1Cx5,huFwAOei-0cyy,FYFZwNUF-vDzP
cNRkLMtT-EAXE,23,8400,Rent,NULL,cNRkLMtT-EAXE,HyoucrGK-TzWi,4Ok5ITFs-eWkG
JeAJ6z4K-N9Z1,23,38000,Rent,4,JeAJ6z4K-N9Z1,Zc5F0qxx-Sgxr,0xMpdr6a-1EAS
oLpyLoOg-5bca,23,120000,Rent,4,oLpyLoOg-5bca,96qYaZvc-onq9,M9UUv8sD-JmZZ
yp8ZMCmk-Ph1M,47,119000,Rent,5,yp8ZMCmk-Ph1M,WaEkcT6L-lugo,RqzGH1mH-frQd
pMajKnu6-53f4,27,44640,Rent,0,pMajKnu6-53f4,RpFauaAu-LzeN,QHGwl9TO-5WKP
LzJTc5qP-ZJx2,21,26000,Rent,1,LzJTc5qP-ZJx2,mFDmlPA7-NgHR,5mmRcWRZ-7Zge
EI3ODLUt-yC6j,27,60000,Rent,0,EI3ODLUt-yC6j,epMaJ0Wr-RQw2,YAiZC984-dIqZ
MLJG7Lw8-Mt7g,27,45000,Rent,1,MLJG7Lw8-Mt7g,j1Xt7cdU-oMya,ojyS8dXW-pzAT
gwQQdC0B-08Ta,28,175000,Rent,4,gwQQdC0B-08Ta,mwUagq64-wG8T,o8Ay4ftO-cx0F
Ozae59Rb-7jlX,27,27500,Rent,0,Ozae59Rb-7jlX,BumW5pYj-hgly,wwvYLJZA-j2f0
J5caxywb-QfFM,24,54000,Mortgage,5,J5caxywb-QfFM,9L9WzkHE-f2GM,25ffIT71-Oxzc
zFcW66s2-JSOY,34,24000,Rent,0,zFcW66s2-JSOY,jeXcAe8n-gY77,zTTiXl0g-gH4a
cXS85amu-Z6oo,33,143004,Mortgage,17,cXS85amu-Z6oo,XZ7M6ZZE-Liyw,7OhFZis6-6xI9
LoFaXAou-i0zB,30,48996,Rent,1,LoFaXAou-i0zB,Mn3QaC8I-ilNn,BRL3HI85-Jy7U
AfGjYbcc-Dww6,24,36000,Mortgage,3,AfGjYbcc-Dww6,rmoyufsk-s8ql,YeTZmgaD-GONk
0AC8yDzU-oxw1,24,105000,Mortgage,4,0AC8yDzU-oxw1,YaS1l0r1-rl74,5m4uLABm-4c7S
tjADukbl-uJE5,24,60000,Rent,0,tjADukbl-uJE5,NFxgkXNt-HbtF,Dk9kgFez-l4fz
OJoO0lpn-zTp1,26,145992,Mortgage,0,OJoO0lpn-zTp1,PW8l6P65-qxcX,DqgtFzba-RqwG
HuokXrvk-3HaF,21,38000,Rent,5,HuokXrvk-3HaF,CQrFlj31-4n9N,6pmTQ7en-YRqS
nxlvWwuk-W2W9,25,48000,Rent,0,nxlvWwuk-W2W9,9GoXRx1P-wLQo,6CoyBulL-msFT
DCE4bqHR-A2Ur,23,80500,Rent,5,DCE4bqHR-A2Ur,QuqwwaJe-IAnj,dnz9Jn7X-NgwF
ImoeuoF0-B4cF,24,40000,Own,1,ImoeuoF0-B4cF,bbtFjKvQ-xzgj,wQvofUEu-LCgp
HkBLxASp-ulst,22,90000,Rent,6,HkBLxASp-ulst,4dEFstzw-ykUQ,vvGcyxQh-LpfL
b6aQI38i-FZmF,27,69790,Rent,6,b6aQI38i-FZmF,h4fopzQS-NMkh,8pcv4HPj-Z9Xk
GD2Zsewb-M5xf,40,35827,Rent,13,GD2Zsewb-M5xf,B9430dAO-Jutf,6r6RyZyL-uBsO
I8LsFPEI-0kER,31,70550,Mortgage,9,I8LsFPEI-0kER,O7HAld9d-NUe4,Q7rrcn2d-r9oL
0bBF4FGf-Gvi6,22,25000,Rent,3,0bBF4FGf-Gvi6,gtIKUugt-sT3w,tM7iboHB-izBW
6UrIkruy-tsDE,27,45000,Own,9,6UrIkruy-tsDE,2ZeZMCpx-pRAo,WT0LpEXn-94lj
1fqfZF08-zEhM,24,71151,Rent,6,1fqfZF08-zEhM,M6zu7Yic-YjbN,7urImERf-er8W
X4fCIsOH-diz7,28,63000,Mortgage,1,X4fCIsOH-diz7,sFvxyxCC-YNRo,TgJYcl3Z-FhxE
gXr1coXK-fm3u,25,42000,Rent,8,gXr1coXK-fm3u,Q4GfW5Fq-W8Ug,YeeXnhX3-8lbh
cLM1v01a-jhMx,26,71000,Rent,0,cLM1v01a-jhMx,K05yZFFJ-ocrc,h5kGcm01-yBCw
pxXzKuA7-pfC2,28,46400,Rent,6,pxXzKuA7-pfC2,EqqoxMo8-OZox,7mrQQi3D-8Iji
UwXhJB31-CHNH,27,29120,Own,0,UwXhJB31-CHNH,dDqxeHR3-0ty7,rhA51F9p-IyPe
5sdMcawl-KgqL,22,119000,Rent,2,5sdMcawl-KgqL,9wXIhjhw-pJIu,0auKC7CI-HbGg
mYf6mOB9-g5al,27,48996,Mortgage,0,mYf6mOB9-g5al,hoiyYPmw-RPfp,KaSShIGf-eTd5
Bx4sMAZW-Wqj2,21,37260,Rent,1,Bx4sMAZW-Wqj2,W2Ms8mrY-3xIW,lzqORfBy-fWd9
4Rx7QKiK-Ll97,27,45000,Mortgage,5,4Rx7QKiK-Ll97,yFOsy4y7-Z1o7,8dFxkib0-vrP8
K2KhzvgQ-gPwy,22,72000,Rent,3,K2KhzvgQ-gPwy,E1WleoPk-H1S2,A2J3Uiq3-n4wX
8zx1vRur-GX2T,31,42000,Rent,3,8zx1vRur-GX2T,TNqIATKC-8FlM,lpAY5pGB-CIz0
uNbUGLez-1r5s,27,31513,Rent,11,uNbUGLez-1r5s,UCNzrxYC-n5sm,CvxSoWO9-38f2
nGWfNuPs-wLn5,24,105000,Rent,0,nGWfNuPs-wLn5,8E75n1EB-pFWh,bx5PiHWZ-ZZsU
w1ukIWxY-uwT1,37,27000,Rent,0,w1ukIWxY-uwT1,3Y6tTscJ-BgsM,xCUm96wT-rEY3
o2MgqYsh-WChK,26,95000,Mortgage,9,o2MgqYsh-WChK,1psYlCrD-7ZT5,AdI7Hda3-Z2Nq
6oFrz8s0-2dW4,34,37000,Own,17,6oFrz8s0-2dW4,RQ8BcTiG-h00Q,y5yprcQS-pGra
3sTtjR8s-EMio,41,70000,Rent,2,3sTtjR8s-EMio,UAhkyfr6-gdDG,1mON30Mr-Ya3b
HQ7SXnKn-1kum,25,19200,Rent,5,HQ7SXnKn-1kum,4whbz9ql-EqAj,Q8ehUfmP-MPrT
WBtSvazQ-2Bzg,29,45000,Rent,4,WBtSvazQ-2Bzg,72Etg9Lm-7Psz,gyOEwwO1-GS03
bS8n9Nn3-58Th,26,16428,Rent,0,bS8n9Nn3-58Th,q1ug5Ril-sPiN,19hAo6R1-6fQf
P1JtxfJl-IfBx,32,145000,Mortgage,1,P1JtxfJl-IfBx,sMpA7JPH-wsLX,XvkY7nW2-3Kox
SuL3sTiM-u1tq,20,135000,Mortgage,1,SuL3sTiM-u1tq,XN9KNmES-MNfw,Ada6IXbz-noby
ljRKCzHz-3bB0,31,59000,Rent,2,ljRKCzHz-3bB0,StSeSebq-W2rc,Oj1lGxs7-KQLc
e5UNL8e7-vOdp,21,NULL,,2,e5UNL8e7-vOdp,N8iN7SpB-fUt2,s4RMls1h-W93d
U9olXw87-oqo6,26,87000,Mortgage,1,U9olXw87-oqo6,EAa6cRXm-ZqKr,YNRsuxL2-uKpY
DgzEzGLR-UPzs,37,18000,Own,4,DgzEzGLR-UPzs,6wiUrmeD-eE3A,GTDJ3BCv-FM9P
oJKB8s7p-W10g,44,50000,Rent,5,oJKB8s7p-W10g,Huw8t7pU-MdjC,kkvdxl00-1enN
5JZgv7xu-PaZU,33,37000,Mortgage,2,5JZgv7xu-PaZU,9O4Rn3Uy-vKva,92IrauMs-qF9M
76FCBFSM-Fvmh,41,32000,Mortgage,2,76FCBFSM-Fvmh,u9cyzv6p-Q8HN,0OdmZzEQ-bjqa
Zek6tjLW-Z5sB,27,78000,Own,2,Zek6tjLW-Z5sB,tDhIyG5T-5QNf,8zkowjh9-gvTu
iWABSyZQ-fNk2,31,54000,Mortgage,5,iWABSyZQ-fNk2,rPnjxajc-YZcZ,jsuyKhPK-uBF0
CxQU2eD0-7AsR,30,55000,Mortgage,9,CxQU2eD0-7AsR,C1y4JdKg-s2hN,R0rgAu92-w7BJ
EB92CvMf-Dzpc,28,75000,Rent,6,EB92CvMf-Dzpc,X2LvjUDE-jM3t,WPlzDpGs-HUnx
pxohQbTm-cEXN,36,26000,Rent,NULL,pxohQbTm-cEXN,i1988G3h-ARDm,nonZQmoL-hT59
GG6uoJDU-gT5n,44,80000,Mortgage,3,GG6uoJDU-gT5n,uvKd4Uvi-z0n9,ypvnSbe5-5MEf
0iO9dMMX-2Wf7,22,40000,Rent,6,0iO9dMMX-2Wf7,C6MKwKje-zJuS,6auftwd6-EUeO
Qzu0sWqd-TGkg,42,82000,Rent,6,Qzu0sWqd-TGkg,RXxuzHqn-Uvfg,hdZ2TIpb-yzaJ
nf9QSuZU-RZzA,22,93600,Mortgage,0,nf9QSuZU-RZzA,YzG92uDc-tQ3Z,2AYHzaua-5NJr
nKU69mEa-A6Yu,22,75000,Rent,2,nKU69mEa-A6Yu,A2IhNpzC-aUk4,SyhH8FdS-jx6e
Cv1QcML8-NobE,28,11340,Own,NULL,Cv1QcML8-NobE,26gCsqFJ-BWNO,b86iRrAn-P2PG
PbrtR2ve-eawX,32,45000,Rent,1,PbrtR2ve-eawX,g3pp3qX2-Lil3,sroMWeQb-SmQ5
mGyKLH1s-eJR8,28,36000,Rent,8,mGyKLH1s-eJR8,MhhCqpIa-aqHQ,l1oh4b4K-AhCU
x7aFISAN-Tkl5,25,58000,Rent,5,x7aFISAN-Tkl5,SuHIhz2q-3ZPW,FLr1FbN9-zRW3
tEKC76id-k9NQ,26,100000,Mortgage,5,tEKC76id-k9NQ,jU7llGc7-EzgF,sFeWzZU3-3Lpa
6mOqNeGN-bcsU,25,30780,Mortgage,NULL,6mOqNeGN-bcsU,aGHTitFB-5tMT,roRXDwUQ-eWqN
2Hf5au1p-URYy,24,65000,Mortgage,0,2Hf5au1p-URYy,xEf0NSni-pQ5W,lHW24cfv-RaRT
YZUDvHOX-WhGG,26,52700,Mortgage,3,YZUDvHOX-WhGG,2NxnpSh9-YQj8,co1mT49w-A5nM
JPluFp0h-wplm,25,116000,Rent,5,JPluFp0h-wplm,jKdTpOT9-J0ij,ba8gyobf-vf8N
A6NiXOwg-wMPU,22,42000,Rent,3,A6NiXOwg-wMPU,jqNfeMZi-LqwS,EibWDyuJ-FeWS
5EXILaFE-8heR,26,54000,Rent,0,5EXILaFE-8heR,QO9Lc2Nz-DpSC,EoabKer7-6IXL
nK1SgjHS-9Arb,44,67000,Mortgage,28,nK1SgjHS-9Arb,C5xNa6Bq-zz1E,Qcylqanp-SeBL
Jw0znMOL-e5Au,22,75000,Rent,2,Jw0znMOL-e5Au,FlObscTp-EoSx,EHsqMalv-gNFh
IeyGPCPK-lHlB,31,28452,Rent,4,IeyGPCPK-lHlB,oCtuZfqW-nxqk,dIYdCfEr-OsuA
aDvKa8Md-lTEq,22,39000,Rent,1,aDvKa8Md-lTEq,sxyR9RdC-6hRi,aXratmHU-rqJO
NByIUjip-XPBl,46,105000,Rent,4,NByIUjip-XPBl,5PXfA16D-diBN,Fy67e5Cd-C0Xz
AJNfQj2F-zUa9,51,60000,Mortgage,1,AJNfQj2F-zUa9,prn7PRo6-kkR1,RJ4NsM9h-upfR
oMWUAyop-E070,22,23800,Rent,2,oMWUAyop-E070,1vX5D1JT-UKju,Ms1vnChH-2vc9
erWFbtxK-s4xY,35,61440,Mortgage,7,erWFbtxK-s4xY,mfDnl9HH-wNwI,h2yaaKcf-RJ4q
ER2fcnk6-XhNN,22,80000,Mortgage,5,ER2fcnk6-XhNN,P6kekLZk-o2vx,zumQqjxf-0gct
PITOm9l3-dpKw,25,19200,Rent,3,PITOm9l3-dpKw,zRP7iagi-ylS2,4iQiIKG0-DEaD
Ogih8iuZ-BCqW,24,47000,Mortgage,9,Ogih8iuZ-BCqW,SesDEshf-wf8R,CbTya0dN-1Mzd
suYQ6NU7-9mz7,23,55000,Rent,4,suYQ6NU7-9mz7,LQOmStzU-IUKv,YJxjQSOF-WuTK
dKKklthm-wwWj,28,43150,Rent,3,dKKklthm-wwWj,KN3XNQW4-iMea,XRowaljl-Nr6E
7prh68vh-MM8D,34,147000,Rent,1,7prh68vh-MM8D,RiYeiLf2-S1DA,Fw9yUbtY-h0cb
WWBvXxN6-vqov,23,74000,Rent,7,WWBvXxN6-vqov,jkCMxBvG-XWXl,e23dM55p-U4K3
cYaSC2e1-gmeh,31,100000,Mortgage,0,cYaSC2e1-gmeh,toPRbGNa-YX0N,kF81C8ov-7xAz
PM0iy0GY-opXk,21,21000,Rent,2,PM0iy0GY-opXk,zxKlFDLm-MSTy,PUA9xpiO-z16n
0Wfjo8hD-xf1F,22,93000,Rent,1,0Wfjo8hD-xf1F,Kbdw0djx-AT1h,wibeZ0AP-2hhm
4jIjBevb-xAuA,30,66888,Mortgage,6,4jIjBevb-xAuA,tQMsnkmn-q99X,rj15Bi2b-9mjh
bRbIT6qD-eksu,36,70000,Mortgage,2,bRbIT6qD-eksu,PjJvwpq6-1ruN,mD2dSR4Z-jZUt
z1lwgZ5s-At2H,27,90000,Own,1,z1lwgZ5s-At2H,9qEK2to9-ijPs,Knae00LT-EbP1
0292naTF-ucWE,23,33990,Mortgage,2,0292naTF-ucWE,i39zWNuN-7y1E,afFXeeIe-wCs8
OwFA6ykv-oGaO,30,60000,Own,11,OwFA6ykv-oGaO,pqdMvYDM-tGGz,uz81A0P7-tXTG
xYaid9PJ-2BQB,33,69000,Rent,8,xYaid9PJ-2BQB,EsJGLGZd-vvHe,MOBHfztO-ZOOm
FSb4YlmZ-bKQp,22,55000,Rent,6,FSb4YlmZ-bKQp,2fyL8fXe-0h0F,w39oWr6y-xCFa
gW1S6ghn-WEC2,30,45600,Mortgage,5,gW1S6ghn-WEC2,oHryakBf-5sdJ,PmvhJFSG-uEPl
Okxfb1oo-xMlC,23,44000,Rent,7,Okxfb1oo-xMlC,GT23cADy-2qLJ,4aMsULhx-AHCS
NJYbo3Ae-pRMN,24,115000,Own,8,NJYbo3Ae-pRMN,r7NcNOX8-OQ26,JKFcFd3N-Grvr
bOrUfSSr-PfE3,21,28800,Rent,5,bOrUfSSr-PfE3,RwFQwz0c-xOyW,BMPBbP0A-xRcH
t5XvZgKZ-f0dw,25,40000,Mortgage,2,t5XvZgKZ-f0dw,Rgf0KUU5-4cgh,QmxFUScB-8smg
MJ88iney-cMJN,25,46200,Rent,1,MJ88iney-cMJN,tnf3C7hP-Tf0W,pU2iDLMe-UpfL
LXbfEP05-9or4,33,38400,Mortgage,0,LXbfEP05-9or4,PNuk566a-6R0g,19UC4maN-9frD
OxEqn5nk-fNcI,27,140000,Mortgage,7,OxEqn5nk-fNcI,tx3DY2Ft-Migh,9Z94ZEcY-6CAa
sRlKRRL0-6hMs,27,35000,Rent,0,sRlKRRL0-6hMs,9lmCpqZC-3L6z,ZrE1TXDR-Hza4
bp8FK6Ri-rbTm,24,50000,Rent,3,bp8FK6Ri-rbTm,y0YW6oXv-nPQw,HtCt0BSh-3x6w
iTJZTJgR-uDaq,23,76000,Rent,7,iTJZTJgR-uDaq,hGQ2wWGl-BiGO,FDhbvWny-58ON
JQMmpCCN-zhUg,26,95000,Mortgage,1,JQMmpCCN-zhUg,Ic8aJSqj-eR0R,5DHR5rXJ-6TZ6
wiltuioW-4UiF,23,68400,Rent,7,wiltuioW-4UiF,1BrGm3qn-nBo2,uXcG1gAf-rzb4
8npXyoSi-hhKk,55,48000,Rent,1,8npXyoSi-hhKk,FQHWmwHT-DI7p,3oIJGYin-mcH7
m8LtcZr6-I6zD,26,60000,Rent,10,m8LtcZr6-I6zD,xxRsJl9d-I3Z1,1UhzR1d4-akiF
HihqSeJP-vpHO,34,53500,Rent,0,HihqSeJP-vpHO,PeAzHZYl-aev2,LXt9Ocy8-zwJ9
XXsN9Khv-LEvM,22,42000,Rent,6,XXsN9Khv-LEvM,ja34AP4G-LRSA,gK2vBlNn-RFlx
Fsuh9hNh-TJ9I,23,88000,Rent,5,Fsuh9hNh-TJ9I,qDYuFAoK-hZuG,Pwapf1xQ-q5q6
sTiKA5iE-Whzz,22,27996,Rent,0,sTiKA5iE-Whzz,TDLo0I6p-5qy0,phhtC7ip-lFY7
b651hwAD-ShRr,36,44000,Mortgage,9,b651hwAD-ShRr,Tydzm6r0-JB8P,M6MLjBNs-cDyr
mk1Lst4i-9fhu,23,45000,Rent,7,mk1Lst4i-9fhu,noBhFn6U-bjDv,bmPeGbj3-kYf9
8Q8nwch7-eQM5,25,49000,Rent,9,8Q8nwch7-eQM5,qbChGyUB-oZZi,7lP2dylU-agEU
g1cA2K1y-slB6,24,24000,Rent,0,g1cA2K1y-slB6,DNgBiGPd-spHg,DthavhUi-jsrD
X0Gc7zFK-PZob,NULL,74628,Mortgage,NULL,X0Gc7zFK-PZob,KOzBsHRk-WPif,JCUKXUBA-t3Gs
K4KyMUlB-05yC,22,68670,Mortgage,5,K4KyMUlB-05yC,rMaRgTHa-ajtg,b1ZgHsW8-n5b8
