person_id,person_age,person_income,person_home_ownership,person_emp_length,person_id
IDkXbKdf-wzlj,32,37076,Rent,3,IDkXbKdf-wzlj
IdmLDM19-w3n7,26,51840,Rent,9,IdmLDM19-w3n7
iDog39su-Kk3o,24,70000,Rent,1,iDog39su-Kk3o
IduHtle6-G8ME,31,60682,Rent,NULL,IduHtle6-G8ME
IDUZp9By-w9KQ,30,144000,Rent,12,IDUZp9By-w9KQ
IdxapvgF-DGQ5,27,75000,Rent,3,IdxapvgF-DGQ5
iE1BTDIM-DCPY,25,40000,Mortgage,7,iE1BTDIM-DCPY
IE7xRxnw-2FhC,25,23000,Rent,NULL,IE7xRxnw-2FhC
IeekBLfI-bmt5,43,350000,Mortgage,3,IeekBLfI-bmt5
IEfA0YrN-zn6b,28,30000,Rent,1,IEfA0YrN-zn6b
iEfIJ9Dp-wraN,35,53000,Rent,2,iEfIJ9Dp-wraN
IeIZACWT-tGXd,43,80000,Mortgage,3,IeIZACWT-tGXd
iej04IFf-jobF,32,110000,Mortgage,5,iej04IFf-jobF
IeKtPtQR-YkwB,22,39124,Own,6,IeKtPtQR-YkwB
iEmcYBgQ-1rZH,24,60000,Rent,0,iEmcYBgQ-1rZH
IeqaKxFd-z06u,21,62316,Mortgage,5,IeqaKxFd-z06u
iEUpxTrS-ZKDP,29,28140,Rent,0,iEUpxTrS-ZKDP
iEw3owCt-X0n6,NULL,44000,Rent,2,iEw3owCt-X0n6
ieWiPDtL-pGIj,22,55000,Mortgage,7,ieWiPDtL-pGIj
IEx8jLQD-n3Hn,23,60000,Rent,2,IEx8jLQD-n3Hn
IEy4DgYg-0eSt,26,55000,Rent,1,IEy4DgYg-0eSt
IeyGPCPK-lHlB,31,28452,Rent,4,IeyGPCPK-lHlB
iezckiwO-9cAX,27,56888,Rent,8,iezckiwO-9cAX
IF0TeThl-2fzO,22,48156,Mortgage,6,IF0TeThl-2fzO
iF5wC3JM-gZiR,25,78000,Mortgage,0,iF5wC3JM-gZiR
If9iGyhm-P5AF,23,120000,Rent,1,If9iGyhm-P5AF
ifBTmAQp-rjNp,33,16620,Own,NULL,ifBTmAQp-rjNp
IfBuEoD0-R0gl,26,50000,Rent,3,IfBuEoD0-R0gl
iFdfdn1i-D4va,33,34000,Mortgage,8,iFdfdn1i-D4va
iFewiKtS-B65A,24,78000,Own,8,iFewiKtS-B65A
IffUeOyT-8wYi,28,49000,Mortgage,11,IffUeOyT-8wYi
ifGz2bbI-9v5f,24,21000,Rent,0,ifGz2bbI-9v5f
IFoCZ4sz-o31s,24,56100,Rent,4,IFoCZ4sz-o31s
ifOspLr4-JDJL,23,75000,Mortgage,8,ifOspLr4-JDJL
IFT2ZMip-DSxp,22,55000,Rent,6,IFT2ZMip-DSxp
ifTW95P6-Cbqh,36,48450,Rent,2,ifTW95P6-Cbqh
IFug4l1C-Bxvb,33,60000,Mortgage,17,IFug4l1C-Bxvb
iFUqbt43-oZiu,26,110000,Rent,10,iFUqbt43-oZiu
iFvNIQsd-4m32,21,30000,Rent,2,iFvNIQsd-4m32
ifvrZ75g-P8tl,22,97000,Mortgage,0,ifvrZ75g-P8tl
IfWGWFOE-mGib,22,40000,Mortgage,5,IfWGWFOE-mGib
IfWv6yHs-z9lX,30,60000,Mortgage,5,IfWv6yHs-z9lX
iFyyKflq-T57a,24,25000,Rent,0,iFyyKflq-T57a
iG4ihOnr-Jh5h,29,59000,Mortgage,5,iG4ihOnr-Jh5h
igatxfxY-7Ynv,27,100000,Own,5,igatxfxY-7Ynv
IGC0dFXe-E5Sd,23,82500,Mortgage,0,IGC0dFXe-E5Sd
iGGi4yNq-FEcY,22,34000,Rent,4,iGGi4yNq-FEcY
IGiRBAn6-MTAx,29,84000,Mortgage,1,IGiRBAn6-MTAx
IGJnHlh5-RW15,58,68000,Mortgage,1,IGJnHlh5-RW15
IGJpn4PA-6hSY,26,78420,Mortgage,2,IGJpn4PA-6hSY
igJYxx8g-GCLM,22,30000,Mortgage,6,igJYxx8g-GCLM
iGnqUbIX-1aTx,23,44000,Mortgage,7,iGnqUbIX-1aTx
iGrAFwIx-0cQQ,26,28800,Rent,10,iGrAFwIx-0cQQ
iGrY4wby-1mwt,24,35000,Rent,4,iGrY4wby-1mwt
igtE8vqE-OUnO,23,125000,Mortgage,7,igtE8vqE-OUnO
ih15otc5-TQnh,26,34000,Rent,3,ih15otc5-TQnh
ih1b4coY-MKPa,44,99000,Mortgage,3,ih1b4coY-MKPa
Ih3EwW7I-yvJW,37,155000,Mortgage,11,Ih3EwW7I-yvJW
iHar8HN7-1YkN,21,45000,Rent,3,iHar8HN7-1YkN
IHbMuo9h-5OKZ,26,42000,Rent,2,IHbMuo9h-5OKZ
IhdLNp1F-SMQB,25,12816,Own,0,IhdLNp1F-SMQB
IhfhMcfQ-PT0Y,31,36000,Rent,3,IhfhMcfQ-PT0Y
IHhqqkbT-lUPN,26,50000,Mortgage,8,IHhqqkbT-lUPN
ihJMcmyp-Ko0D,35,39996,Rent,4,ihJMcmyp-Ko0D
iHkrQ7MD-Z7HU,30,64698,Rent,11,iHkrQ7MD-Z7HU
IHLz8QBX-XRxi,22,45000,Own,7,IHLz8QBX-XRxi
IHpgm5Kr-132m,34,48000,Mortgage,2,IHpgm5Kr-132m
Ihs9GJaT-XUaN,22,54000,Rent,0,Ihs9GJaT-XUaN
IhsER5lM-iMyp,36,93000,Rent,1,IhsER5lM-iMyp
ihtMb0CH-UC7j,23,14898,Rent,NULL,ihtMb0CH-UC7j
Ii0nsLJR-tzFA,37,30480,Own,1,Ii0nsLJR-tzFA
Ii1ph7WR-Z3yS,22,64000,Mortgage,2,Ii1ph7WR-Z3yS
Ii4M65G6-4DUn,37,24000,Rent,2,Ii4M65G6-4DUn
Ii7J7SPQ-8J7m,26,28800,Rent,5,Ii7J7SPQ-8J7m
iI8UO4kK-6EEG,26,43000,Rent,3,iI8UO4kK-6EEG
iiCR3mSt-3ith,30,84300,Rent,4,iiCR3mSt-3ith
IIDhQU9L-iAud,29,110000,Mortgage,0,IIDhQU9L-iAud
IifnDDwn-mOn0,25,44000,Rent,5,IifnDDwn-mOn0
IIhlZvhQ-TWXx,23,24000,Own,2,IIhlZvhQ-TWXx
IiisgJQd-3Nrs,24,32000,,1,IiisgJQd-3Nrs
IiJPhaUO-l7jn,22,45000,Rent,4,IiJPhaUO-l7jn
iIRtHDf5-7QIO,NULL,45600,Mortgage,0,iIRtHDf5-7QIO
iiUP1vyn-xETO,35,31000,Mortgage,9,iiUP1vyn-xETO
iivfr1AO-Sb6A,25,72000,Mortgage,NULL,iivfr1AO-Sb6A
IIYq8rNJ-IyXH,29,33000,Mortgage,5,IIYq8rNJ-IyXH
iiyrDHOX-mTKW,23,36000,Rent,0,iiyrDHOX-mTKW
Iiyw8R40-OssW,21,18000,Rent,NULL,Iiyw8R40-OssW
IiyY6qL7-Tkid,24,44000,Rent,2,IiyY6qL7-Tkid
iJ16Cm5R-6YZs,53,24000,Rent,5,iJ16Cm5R-6YZs
IJ1K2FtK-bzZ9,29,35000,Rent,1,IJ1K2FtK-bzZ9
Ij2nz55o-PBgS,22,33000,Rent,3,Ij2nz55o-PBgS
IJBAF6fd-hDCG,27,38004,Mortgage,0,IJBAF6fd-hDCG
IjfdLEBq-SxX9,31,72100,Rent,1,IjfdLEBq-SxX9
IJIjWvw7-fH2L,30,96000,Rent,11,IJIjWvw7-fH2L
IjILWhlh-r9ug,25,92000,Rent,5,IjILWhlh-r9ug
IJjrluem-DJNt,22,50000,Rent,4,IJjrluem-DJNt
IJKlCu5g-hK22,24,18000,Own,0,IJKlCu5g-hK22
IjPCANT3-kgvF,27,36000,Rent,2,IjPCANT3-kgvF
iJPIheXM-70Bz,21,30000,Mortgage,5,iJPIheXM-70Bz
IJQ16uZL-vyYC,23,66000,Mortgage,3,IJQ16uZL-vyYC
IjQxhhlq-Rb0M,31,75000,Mortgage,0,IjQxhhlq-Rb0M
iJTK7hKm-ywhX,27,50000,Rent,3,iJTK7hKm-ywhX
iK0sFzCA-mmAq,26,52000,Own,10,iK0sFzCA-mmAq
iKAj5uRd-lli8,27,84000,Rent,8,iKAj5uRd-lli8
ikatmSpm-sxfd,23,16080,Rent,NULL,ikatmSpm-sxfd
iKEhLQwv-tvM5,33,58000,Mortgage,7,iKEhLQwv-tvM5
IkIAeX7f-dfGP,40,69996,Rent,6,IkIAeX7f-dfGP
iKKEdEIe-HQRC,22,46968,Rent,1,iKKEdEIe-HQRC
IkLfOAsN-7aLs,25,42000,Rent,2,IkLfOAsN-7aLs
IKm6orWx-l9kN,21,11000,Mortgage,3,IKm6orWx-l9kN
ikMSSFyG-Fh0O,22,70000,Mortgage,6,ikMSSFyG-Fh0O
IKnTGgDd-n1TQ,38,18720,Rent,0,IKnTGgDd-n1TQ
IkoS3k9a-vOZm,23,63996,Rent,2,IkoS3k9a-vOZm
ikUZqvmT-iIl4,27,86260,Mortgage,11,ikUZqvmT-iIl4
Ikx05jwR-SOu0,25,30000,Rent,0,Ikx05jwR-SOu0
IKXn1JB2-vdcd,23,195000,Mortgage,0,IKXn1JB2-vdcd
IKycSJoZ-ILOP,44,30000,Rent,6,IKycSJoZ-ILOP
IL3JYwk5-bbqu,33,62000,Mortgage,3,IL3JYwk5-bbqu
ILB21Urh-WieH,23,17688,Rent,0,ILB21Urh-WieH
ilEArt6g-5Xgw,22,85000,Mortgage,0,ilEArt6g-5Xgw
IlfJHwkj-dlfN,23,15000,Mortgage,0,IlfJHwkj-dlfN
IlOPYQzn-hj7U,25,108000,,0,IlOPYQzn-hj7U
ilrJ6rZq-CX13,22,70000,Rent,6,ilrJ6rZq-CX13
ilRUZ9Bs-DyPy,33,44000,Rent,5,ilRUZ9Bs-DyPy
ILRYB2g3-0xIT,28,150000,Rent,13,ILRYB2g3-0xIT
IlUjcHmU-4cef,25,33000,Mortgage,9,IlUjcHmU-4cef
IlwUbT1B-kU7h,24,62050,Mortgage,1,IlwUbT1B-kU7h
ILYPREKu-cmP9,24,55800,Mortgage,0,ILYPREKu-cmP9
ilyTIOEj-3la2,22,10800,Rent,NULL,ilyTIOEj-3la2
ILzoQTSg-JlT2,21,24996,Rent,0,ILzoQTSg-JlT2
Im4UHxPp-eaLG,28,70000,Mortgage,12,Im4UHxPp-eaLG
iMALO90E-nlD5,25,30000,Rent,0,iMALO90E-nlD5
IMAYrnpB-wdH3,21,10560,Own,5,IMAYrnpB-wdH3
IMBGp6Qc-RkP6,22,69500,Mortgage,6,IMBGp6Qc-RkP6
IMe9OIik-l6xL,34,44460,Mortgage,7,IMe9OIik-l6xL
IMGpCo4a-yCQU,27,48000,Rent,7,IMGpCo4a-yCQU
ImoeuoF0-B4cF,24,40000,Own,1,ImoeuoF0-B4cF
Imsa4iFM-SIpX,25,35004,Rent,3,Imsa4iFM-SIpX
imxnq1vQ-90m4,38,83000,Rent,3,imxnq1vQ-90m4
ImYQ7vi9-KJax,27,30000,Rent,0,ImYQ7vi9-KJax
in6CbnBp-Oov5,35,33000,Own,0,in6CbnBp-Oov5
iN89xEBI-PQty,24,46704,Rent,2,iN89xEBI-PQty
in8hBECS-IyuA,23,65000,Rent,2,in8hBECS-IyuA
iNbgIKP7-vn8d,30,145000,Mortgage,4,iNbgIKP7-vn8d
INBjismb-gJgh,26,88068,Rent,10,INBjismb-gJgh
iNdoWHYo-ZFDf,42,47000,Rent,2,iNdoWHYo-ZFDf
infEYZz9-6LIC,28,45100,Mortgage,2,infEYZz9-6LIC
INgpmN2S-WHPl,27,57500,Rent,2,INgpmN2S-WHPl
INHBixu6-DrIr,23,42000,Mortgage,0,INHBixu6-DrIr
iNHWeHXF-lDJT,24,200000,Rent,8,iNHWeHXF-lDJT
iNiir5ak-ucOj,24,24000,Rent,1,iNiir5ak-ucOj
IniYsebI-f2P7,25,75600,,7,IniYsebI-f2P7
INkEF4a2-P3u9,36,43000,Rent,12,INkEF4a2-P3u9
iNmBdj58-zvgS,25,78600,Rent,0,iNmBdj58-zvgS
iNmWlaMy-5Q0d,24,86400,Mortgage,8,iNmWlaMy-5Q0d
INNH40yR-zJA0,21,33009,Own,5,INNH40yR-zJA0
inQ8HXyA-WajD,27,42000,Mortgage,4,inQ8HXyA-WajD
InR0jP1Q-EtCM,27,26000,Rent,6,InR0jP1Q-EtCM
InRZUiwz-I8pI,24,43000,Mortgage,1,InRZUiwz-I8pI
InS78JKp-B6uR,36,73000,Rent,3,InS78JKp-B6uR
InUc2cWL-o57z,33,123000,Rent,5,InUc2cWL-o57z
inyC7zhB-W6me,26,20000,Mortgage,1,inyC7zhB-W6me
Io1eityy-fvXG,33,75000,Own,5,Io1eityy-fvXG
iO6mSGSh-hqSZ,31,26000,Rent,15,iO6mSGSh-hqSZ
iOA19hQG-OGQc,29,34444,Rent,5,iOA19hQG-OGQc
IOAK7wBA-FuRW,29,52000,Rent,2,IOAK7wBA-FuRW
IoDIdisE-pPpo,35,84000,Mortgage,5,IoDIdisE-pPpo
IoDOjpua-wAyO,24,47928,Rent,1,IoDOjpua-wAyO
iOeazHQd-YohB,29,27840,Rent,0,iOeazHQd-YohB
ioeR1ZJh-3Kbs,25,72000,Rent,2,ioeR1ZJh-3Kbs
IOgF2NEG-gYtA,27,300000,Mortgage,6,IOgF2NEG-gYtA
ioHUyrwy-13FT,22,90000,Mortgage,2,ioHUyrwy-13FT
iojkHsyi-4h5o,27,49200,Mortgage,4,iojkHsyi-4h5o
IoKXBS4b-WbJx,27,57996,Rent,11,IoKXBS4b-WbJx
iOmP40pa-CNJ4,29,58000,Other,0,iOmP40pa-CNJ4
IorcgtE5-QekT,33,38400,Rent,6,IorcgtE5-QekT
iorGIEHJ-d9t4,32,74000,Mortgage,16,iorGIEHJ-d9t4
IoRwjwOl-lQ9u,38,42000,Rent,3,IoRwjwOl-lQ9u
IosFsU0s-vz4b,23,95327,Own,4,IosFsU0s-vz4b
IOw2xG8R-jnhw,25,34000,Rent,0,IOw2xG8R-jnhw
iOy3bemN-8IN2,22,32400,Mortgage,6,iOy3bemN-8IN2
Ip0qojJR-gWsH,31,38970,Mortgage,NULL,Ip0qojJR-gWsH
ip0Ufc7K-EGxu,23,70550,Mortgage,7,ip0Ufc7K-EGxu
IpET32XL-lSRl,24,7800,Rent,1,IpET32XL-lSRl
iPjKAwPK-v3cT,25,54000,Rent,6,iPjKAwPK-v3cT
IpnbAFUE-CNUm,22,72000,Rent,6,IpnbAFUE-CNUm
ipOwe1bd-6DgB,24,65000,Mortgage,7,ipOwe1bd-6DgB
IPqik4jT-7qlM,26,51500,Mortgage,3,IPqik4jT-7qlM
iPrJTFcY-Bb62,33,42230,Rent,1,iPrJTFcY-Bb62
IpwdEW7E-Ijel,36,30000,Rent,0,IpwdEW7E-Ijel
IQ92dbOS-lLoO,33,68000,Mortgage,15,IQ92dbOS-lLoO
IQaf2TUY-NGMs,25,225000,Mortgage,0,IQaf2TUY-NGMs
IqeFL5Pf-BLYM,24,82000,Other,2,IqeFL5Pf-BLYM
iQG36OdE-26nN,24,45000,Rent,0,iQG36OdE-26nN
iqKgwQ4j-TCY7,32,190000,Rent,8,iqKgwQ4j-TCY7
IqkS5STC-eY4A,23,41000,Rent,5,IqkS5STC-eY4A
iqlcgRD2-gmNO,33,60000,Mortgage,1,iqlcgRD2-gmNO
iQMZnupa-LIl0,25,62000,Rent,3,iQMZnupa-LIl0
IQNEk1BX-oXcN,28,62400,Mortgage,NULL,IQNEk1BX-oXcN
iqNKleOF-7Ln7,29,28800,Rent,1,iqNKleOF-7Ln7
IqPW4vRp-kEvi,26,9600,Rent,4,IqPW4vRp-kEvi
iqqZDXtE-e6R0,29,40000,Rent,1,iqqZDXtE-e6R0
IQstCoaz-Snpq,28,62000,Rent,3,IQstCoaz-Snpq
iQthEPzQ-fceq,25,36000,Mortgage,3,iQthEPzQ-fceq
iqxppEv8-GE4a,24,39996,Mortgage,4,iqxppEv8-GE4a
ir0c0W8h-Lijw,22,24000,Rent,0,ir0c0W8h-Lijw
iR9N70M9-lWAR,27,60000,Mortgage,9,iR9N70M9-lWAR
iRbNEJki-1ms8,22,66614,Mortgage,6,iRbNEJki-1ms8
IrCXAhWL-cut2,33,132444,Rent,4,IrCXAhWL-cut2
iRdPIzDo-IgA6,37,80000,Mortgage,0,iRdPIzDo-IgA6
IReGO9Hd-SamT,32,57192,Rent,5,IReGO9Hd-SamT
ireyrJzo-RUmj,24,96000,Mortgage,8,ireyrJzo-RUmj
Irgl5vCX-R6Jn,40,52000,Mortgage,6,Irgl5vCX-R6Jn
iRhkE1Em-oNdH,24,69000,Rent,1,iRhkE1Em-oNdH
iRICwcu3-cjZv,28,70000,Mortgage,7,iRICwcu3-cjZv
IRmkF2oR-XLxu,29,180000,Mortgage,2,IRmkF2oR-XLxu
IrnLw86I-OQm3,23,26500,Own,6,IrnLw86I-OQm3
iroB2zl6-zDPm,30,50600,Rent,1,iroB2zl6-zDPm
iroDpBrB-pOko,24,78000,Mortgage,0,iroDpBrB-pOko
irpaeApr-e2Fg,25,25000,Own,1,irpaeApr-e2Fg
IRPzQb1Q-kqOt,23,38400,Rent,6,IRPzQb1Q-kqOt
IrQvz1vD-12us,22,36000,Mortgage,6,IrQvz1vD-12us
IrRgPlM4-I4uf,22,18000,Rent,1,IrRgPlM4-I4uf
Irszi4ls-wkKp,38,47000,Rent,4,Irszi4ls-wkKp
IRtpwqsM-lu0d,34,42000,Rent,17,IRtpwqsM-lu0d
IRw8WNm5-Osyk,23,45000,Rent,8,IRw8WNm5-Osyk
IRwSfwzu-hy1y,27,18000,Own,4,IRwSfwzu-hy1y
IRX3JdvH-9L8K,25,60000,Mortgage,2,IRX3JdvH-9L8K
IRYrq30g-ASxu,24,84996,Own,4,IRYrq30g-ASxu
iRzGBHHY-CjFh,22,59000,Mortgage,3,iRzGBHHY-CjFh
Is23yxhe-R1i6,24,65000,Mortgage,7,Is23yxhe-R1i6
iS3OIz48-g9NR,37,58000,Rent,9,iS3OIz48-g9NR
is5bADKO-O3eE,24,30000,Rent,6,is5bADKO-O3eE
ISercuIg-YxpX,29,72000,Mortgage,5,ISercuIg-YxpX
ISGMGdnk-cIpw,28,48000,Mortgage,13,ISGMGdnk-cIpw
ISibRfJg-q12W,21,62496,Mortgage,1,ISibRfJg-q12W
iSjJTQuU-fQHg,26,127000,Mortgage,10,iSjJTQuU-fQHg
iSKQ89R4-hSrQ,24,77500,Rent,0,iSKQ89R4-hSrQ
ISnsyPXa-UdQb,24,42000,Mortgage,NULL,ISnsyPXa-UdQb
ISPU2ef8-4hJw,41,60000,Mortgage,3,ISPU2ef8-4hJw
isTZLxEi-OGEu,22,37000,Rent,6,isTZLxEi-OGEu
iswD4cLB-w9Po,23,75000,Own,5,iswD4cLB-w9Po
iSYpGZyq-nUev,26,98700,Mortgage,6,iSYpGZyq-nUev
ISzC9sMC-GOcN,29,56700,Mortgage,9,ISzC9sMC-GOcN
ISZvJ1uz-pg1Y,29,48000,Own,3,ISZvJ1uz-pg1Y
it0Rn4bd-u6Ov,25,18840,Mortgage,5,it0Rn4bd-u6Ov
iT20Xqqw-BL4u,28,80000,Rent,0,iT20Xqqw-BL4u
It4G0TxN-3dsw,28,55000,Rent,2,It4G0TxN-3dsw
it5PG1PA-bURM,22,30000,Own,3,it5PG1PA-bURM
It8a0dYg-Wtjx,24,26000,Rent,3,It8a0dYg-Wtjx
Itbyogy0-iRkL,26,38100,Mortgage,6,Itbyogy0-iRkL
ITfHIavf-8dfb,43,62000,Mortgage,2,ITfHIavf-8dfb
iTGFrhzR-4lfr,27,40000,Rent,1,iTGFrhzR-4lfr
ITgIOS1x-aggN,35,26000,Rent,3,ITgIOS1x-aggN
iTJZTJgR-uDaq,23,76000,Rent,7,iTJZTJgR-uDaq
iTN91YMU-W2MJ,29,90000,Mortgage,8,iTN91YMU-W2MJ
iTPq6gN7-IHhl,33,96000,Mortgage,11,iTPq6gN7-IHhl
iTRP3oXt-naov,21,30000,Rent,5,iTRP3oXt-naov
iTSqzpHj-ZASa,23,59000,Mortgage,5,iTSqzpHj-ZASa
iTT84qed-U90h,24,30000,Mortgage,4,iTT84qed-U90h
iTYOyk7N-n5mf,24,44400,Rent,4,iTYOyk7N-n5mf
itZpnPUf-Itbd,35,36000,Rent,3,itZpnPUf-Itbd
IuiHi8qI-RPiq,37,54000,Mortgage,10,IuiHi8qI-RPiq
iuJuLsIy-ZAlT,25,75000,Rent,9,iuJuLsIy-ZAlT
IuptAQCL-uzK0,29,100000,Mortgage,8,IuptAQCL-uzK0
iupWpxo0-1B51,23,66000,Mortgage,5,iupWpxo0-1B51
IuS3I51A-p9Ae,23,46500,Mortgage,1,IuS3I51A-p9Ae
iuWr6SyT-cpKI,36,70000,Mortgage,0,iuWr6SyT-cpKI
iUy9O7NA-mCMK,23,30000,Rent,4,iUy9O7NA-mCMK
iuy9rFWq-eY8m,28,60000,Rent,12,iuy9rFWq-eY8m
iUyazOLI-4Z1M,26,130000,Mortgage,5,iUyazOLI-4Z1M
IvqUSJIp-YGrc,42,36000,Rent,0,IvqUSJIp-YGrc
IvrpevYo-Uuse,24,30000,Own,1,IvrpevYo-Uuse
iWABSyZQ-fNk2,31,54000,Mortgage,5,iWABSyZQ-fNk2
IWaZMICW-BjcL,23,65000,Rent,3,IWaZMICW-BjcL
Iwe2Cmdc-3dBR,22,55000,Rent,2,Iwe2Cmdc-3dBR
IWFRaiKj-sF1w,24,60500,Rent,1,IWFRaiKj-sF1w
iwHqTBNR-pNBy,24,80000,Mortgage,8,iwHqTBNR-pNBy
iwKlIwav-6R8f,34,140000,Mortgage,17,iwKlIwav-6R8f
IWq1MA3O-9Oo7,51,45000,Rent,2,IWq1MA3O-9Oo7
Iwugk6QT-8R9Z,29,39000,Mortgage,12,Iwugk6QT-8R9Z
IwxSviJY-8zoC,23,42806,Mortgage,7,IwxSviJY-8zoC
iwyykc7z-fc3E,28,33288,Rent,2,iwyykc7z-fc3E
iWzdnAgb-suBH,36,39520,Own,14,iWzdnAgb-suBH
IWztr1yj-Y7LO,32,100000,Mortgage,17,IWztr1yj-Y7LO
ix3HLZKM-qfkP,27,62000,Rent,7,ix3HLZKM-qfkP
iX3mp9uQ-5fax,29,51000,Mortgage,8,iX3mp9uQ-5fax
IX5nvk5Y-PWb2,22,20000,Rent,2,IX5nvk5Y-PWb2
ix680q8N-3qv9,22,72000,Rent,6,ix680q8N-3qv9
ix7gYYSW-uwl0,24,30852,Rent,4,ix7gYYSW-uwl0
Ixa6M6jb-XRXT,26,60000,Mortgage,10,Ixa6M6jb-XRXT
iXaUljYq-BmTi,32,156000,Mortgage,14,iXaUljYq-BmTi
IXbf2HTw-8xyI,26,51996,Mortgage,2,IXbf2HTw-8xyI
ixBmDmto-lHuI,25,62050,Mortgage,7,ixBmDmto-lHuI
iXJhpXn5-n8mh,22,41000,Mortgage,2,iXJhpXn5-n8mh
iXkBu2rN-3pjI,22,73500,Rent,2,iXkBu2rN-3pjI
ixkCrGgk-0YHv,55,94000,Mortgage,11,ixkCrGgk-0YHv
IXlwOB9r-wfLu,39,60000,Rent,1,IXlwOB9r-wfLu
IxlwPqf9-x7IK,33,33600,Mortgage,NULL,IxlwPqf9-x7IK
ixm4oSvj-NXcZ,32,45000,Mortgage,2,ixm4oSvj-NXcZ
ixMvsQid-Ttti,34,50000,Rent,1,ixMvsQid-Ttti
IXr5tPCQ-v8Pv,33,57500,Rent,2,IXr5tPCQ-v8Pv
iXSvOr60-YdaH,26,145000,Rent,1,iXSvOr60-YdaH
ixtd7nTH-QnkP,33,60000,Rent,5,ixtd7nTH-QnkP
iXTgXTA4-F6Ab,42,69996,Mortgage,1,iXTgXTA4-F6Ab
IxZcP07J-OWn1,24,32500,Own,2,IxZcP07J-OWn1
iXzOvA63-jEX5,24,30000,Rent,1,iXzOvA63-jEX5
iXZrYcuo-Pt3U,37,42000,Rent,0,iXZrYcuo-Pt3U
iy0ciRWR-ksfs,50,NULL,Mortgage,5,iy0ciRWR-ksfs
IYEjg21e-cxHh,28,32000,Rent,12,IYEjg21e-cxHh
iyGytLTW-Sn7G,24,64000,Mortgage,7,iyGytLTW-Sn7G
IykCIDPD-u0Lf,25,65000,Own,3,IykCIDPD-u0Lf
IYKcjmRZ-EGj7,NULL,70000,Rent,5,IYKcjmRZ-EGj7
iYKxJZLg-70FQ,38,49000,Rent,4,iYKxJZLg-70FQ
iYPS4KaE-IAlJ,23,102000,Mortgage,4,iYPS4KaE-IAlJ
iYqgtksx-8mMH,23,56000,Rent,2,iYqgtksx-8mMH
iYsyGZ3Q-0TD5,27,57000,Mortgage,11,iYsyGZ3Q-0TD5
iyTFJg3v-GAUm,23,84000,Rent,0,iyTFJg3v-GAUm
iYwciHji-yq9x,30,150000,,8,iYwciHji-yq9x
IYwSSnf1-6ZTj,30,70000,Mortgage,NULL,IYwSSnf1-6ZTj
iYzE622A-HDXm,25,60000,Rent,0,iYzE622A-HDXm
IZ0hwajq-oGnh,25,52000,Mortgage,8,IZ0hwajq-oGnh
IZ2J26wO-xOZg,26,73000,,5,IZ2J26wO-xOZg
iZ44YSqG-j7CC,31,30000,Rent,0,iZ44YSqG-j7CC
iz7pdxHN-AXnx,25,35392,Rent,9,iz7pdxHN-AXnx
iZ7Rxorn-y7CR,25,49244,Rent,3,iZ7Rxorn-y7CR
Iz8NYoLC-J8rn,24,59000,Rent,5,Iz8NYoLC-J8rn
izAyFbkS-98zb,39,40000,Rent,5,izAyFbkS-98zb
iZB8CR4f-Yhm0,21,57000,Rent,6,iZB8CR4f-Yhm0
iZGomwM0-dyha,31,100000,Rent,5,iZGomwM0-dyha
izH1rjtT-aKsE,41,24000,Rent,2,izH1rjtT-aKsE
IZMjahbF-pwZt,26,59500,Mortgage,9,IZMjahbF-pwZt
iZONxxtT-sjKA,22,42000,Mortgage,6,iZONxxtT-sjKA
izrh3IKc-rLqy,28,68000,Mortgage,7,izrh3IKc-rLqy
IztA7x6l-7QIb,26,31992,Other,0,IztA7x6l-7QIb
izwkL5SF-95xB,24,24468,Own,NULL,izwkL5SF-95xB
iZzAFkY8-URIQ,23,34800,,6,iZzAFkY8-URIQ
j0cPIbqU-RtRs,22,98000,Mortgage,1,j0cPIbqU-RtRs
j0fk3jTJ-fGDy,21,63250,Rent,2,j0fk3jTJ-fGDy
J0FzZB2i-DoDp,22,25062,Own,4,J0FzZB2i-DoDp
j0hkaZAi-WJpB,29,40000,Mortgage,9,j0hkaZAi-WJpB
j0O7eOFf-x3Ef,33,72250,Mortgage,0,j0O7eOFf-x3Ef
J0Puob3s-q9HQ,23,38400,Mortgage,5,J0Puob3s-q9HQ
j0rExrjd-jmMx,28,50000,Rent,1,j0rExrjd-jmMx
j0vwErh0-pUfx,32,24000,Own,5,j0vwErh0-pUfx
J0WbLoQQ-RDkg,24,74004,Own,2,J0WbLoQQ-RDkg
J11ES0Ry-hgQj,31,78000,Rent,1,J11ES0Ry-hgQj
J17zA4Dc-4yUD,29,54000,Rent,12,J17zA4Dc-4yUD
J1btoIMs-aeLY,27,160000,Rent,3,J1btoIMs-aeLY
j1ecfDyB-hulY,29,117000,Rent,6,j1ecfDyB-hulY
j1nD95T4-M0On,22,51996,Mortgage,6,j1nD95T4-M0On
J1rtG68s-XZ9d,26,37200,Mortgage,10,J1rtG68s-XZ9d
j1YGPpaY-SG9g,30,30000,Rent,6,j1YGPpaY-SG9g
J1YXvXN9-jzUZ,24,70000,Rent,4,J1YXvXN9-jzUZ
J27trJci-Bod4,25,80000,Mortgage,9,J27trJci-Bod4
J2htouT1-ov4w,27,50000,Rent,5,J2htouT1-ov4w
j2IKuUKD-BIxf,21,36662,Own,4,j2IKuUKD-BIxf
